,STN,WBAN,Date,TEMP,COUNT_1,DEWP,COUNT_2,SLP,COUNT_3,STP,COUNT_4,VISIB,COUNT_5,WDSP,COUNT_6,MXSPD,GUST,MAX,MIN,PRCP,SNDP,FRSHTT,Temp_C,Consommation,Thermique,Nucléaire,Eolien,Solaire,Hydraulique,Bioénergies,Ech. physiques
1096,76100,99999,2017-01-22,34.7,24,31.5,24,,0,,0,4.9,20,2.6,24,6.0,,43.7,27.7,0.00G,,100000,1.5,7267.38,263.5,5111.98,171.77,97.96,338.15,195.1,1088.71
1097,76100,99999,2017-01-23,37.1,24,33.4,24,,0,,0,4.3,24,3.0,24,6.0,,49.1,28.2,0.00G,,100000,2.83,7663.29,267.38,5103.56,191.06,238.17,556.6,194.9,1111.5
1098,76100,99999,2017-01-24,37.9,24,31.2,24,,0,,0,4.7,14,5.5,24,13.0,,48.6,26.6,0.00G,,0,3.28,7869.77,299.48,5092.94,121.5,251.5,691.56,200.35,1212.19
1099,76100,99999,2017-01-25,29.8,24,25.4,24,,0,,0,4.0,24,3.7,24,11.1,,39.9,23.0,0.00G,,0,-1.22,8254.54,317.27,5087.29,119.02,94.54,637.44,205.71,1793.27
1100,76100,99999,2017-01-26,36.2,24,25.9,24,,0,,0,4.2,13,3.8,24,7.0,,51.8,24.1,0.00G,,0,2.33,8179.4,304.08,5086.83,172.12,249.48,536.48,196.31,1633.98
1101,76100,99999,2017-01-27,40.3,24,32.1,24,,0,,0,6.4,14,2.3,24,7.0,,52.2,33.1,0.00G,,0,4.61,7311.19,272.15,5091.1,348.96,63.31,300.94,204.9,1029.77
1102,76100,99999,2017-01-28,46.6,24,39.3,24,,0,,0,6.0,23,5.2,24,11.1,,55.4,35.8,0.06G,,10000,8.11,6225.02,263.44,5077.67,192.46,141.29,175.4,198.62,176.04
1103,76100,99999,2017-01-29,47.0,24,34.2,24,,0,,0,6.8,11,3.8,24,7.0,,62.6,36.5,0.02G,,0,8.33,5970.73,263.4,5562.67,271.44,208.33,122.62,191.38,-649.15
1104,76100,99999,2017-01-30,52.5,24,42.7,24,,0,,0,7.3,20,3.2,24,6.0,,62.6,44.2,0.00G,,0,11.39,6245.0,260.92,6113.79,266.52,58.06,183.94,200.94,-839.38
1105,76100,99999,2017-01-31,52.1,24,42.2,24,,0,,0,,0,2.4,24,6.0,,67.1,40.8,0.01G,,0,11.17,5982.81,256.6,6176.27,160.25,224.67,278.12,209.9,-1323.1
1106,76100,99999,2017-02-01,50.8,24,38.2,24,,0,,0,7.7,5,3.2,24,6.0,,65.3,39.2,0.00G,,0,10.44,5982.92,260.6,6222.42,208.73,136.65,226.04,205.81,-1277.46
1107,76100,99999,2017-02-02,48.2,24,40.9,24,,0,,0,6.7,12,5.6,24,31.1,47.0,59.0,40.8,0.00G,,10000,9.0,6018.62,259.67,6185.94,409.6,55.52,270.83,195.33,-1358.35
1108,76100,99999,2017-02-03,46.3,24,39.5,24,,0,,0,7.0,18,7.3,24,22.0,35.0,60.8,37.4,0.11G,,10000,7.94,6210.98,264.81,4658.42,436.38,103.04,266.65,196.42,285.31
1109,76100,99999,2017-02-04,49.2,24,44.8,23,,0,,0,7.2,24,8.7,24,28.0,42.9,59.4,32.0,0.39G,,10000,9.56,5575.94,263.12,4630.42,351.58,88.54,303.08,197.4,-258.27
1110,76100,99999,2017-02-05,45.6,24,40.7,24,,0,,0,8.1,24,16.4,24,28.0,47.0,51.1,40.8,0.91G,,11010,7.56,5601.71,256.4,4675.21,389.65,88.08,345.06,194.9,-347.73
1111,76100,99999,2017-02-06,46.1,24,40.6,24,,0,,0,6.4,24,6.6,24,18.1,,52.3,39.4,1.11G,,10000,7.83,6506.88,264.85,4692.08,144.31,88.92,403.02,191.54,722.12
1112,76100,99999,2017-02-07,50.5,24,47.6,24,,0,,0,5.7,24,7.6,24,17.1,28.9,54.9,42.8,0.12G,,10000,10.28,6113.85,266.42,4667.56,134.83,147.04,467.06,191.48,239.48
1113,76100,99999,2017-02-08,42.3,24,37.1,24,,0,,0,6.1,24,7.1,24,15.9,,48.9,35.6,0.69G,,10000,5.72,6484.85,266.67,4712.38,105.02,188.1,511.73,193.67,507.44
1114,76100,99999,2017-02-09,40.0,24,32.0,24,,0,,0,2.9,8,4.8,24,8.0,,50.7,30.2,0.07G,,100000,4.44,6991.58,284.9,4710.56,96.69,219.02,536.94,181.73,961.52
1115,76100,99999,2017-02-10,41.9,24,32.9,24,,0,,0,,0,3.4,24,6.0,,56.3,32.9,0.00G,,0,5.5,6942.54,275.56,4673.04,191.25,234.81,543.9,180.54,843.19
1116,76100,99999,2017-02-11,41.1,24,35.3,24,,0,,0,4.6,8,3.1,24,8.0,,51.8,32.0,0.00G,,100000,5.06,6723.56,273.19,4674.81,183.52,150.15,465.54,193.19,783.02
1117,76100,99999,2017-02-12,46.7,24,38.9,24,,0,,0,3.0,15,5.6,24,11.1,,59.0,34.5,0.00G,,100000,8.17,6092.25,260.02,4632.23,315.33,96.35,324.9,194.88,268.65
1118,76100,99999,2017-02-13,53.6,24,42.3,23,,0,,0,11.5,7,6.1,24,18.1,,61.5,32.0,0.00G,,10000,12.0,5951.96,250.44,4655.17,386.98,57.38,402.44,189.46,10.02
1119,76100,99999,2017-02-14,52.5,24,43.5,24,,0,,0,,0,3.6,24,6.0,,63.7,42.8,0.09G,,10000,11.39,5749.69,260.79,4664.79,165.5,245.31,445.54,192.29,-224.4
1120,76100,99999,2017-02-15,50.7,24,38.1,24,,0,,0,,0,3.9,24,8.0,,66.2,37.4,0.00G,,0,10.39,5588.88,266.5,4670.4,194.4,299.69,432.75,191.0,-465.77
1121,76100,99999,2017-02-16,49.5,24,38.0,24,,0,,0,,0,3.6,24,7.0,,64.4,38.5,0.00G,,0,9.72,5626.31,269.21,4683.79,64.67,247.12,446.92,185.25,-270.88
1122,76100,99999,2017-02-17,49.6,24,37.5,24,,0,,0,,0,3.1,24,5.1,,64.9,36.5,0.00G,,0,9.78,5690.27,274.67,5006.85,41.0,296.85,448.44,187.23,-564.94
1123,76100,99999,2017-02-18,49.5,24,38.5,24,,0,,0,4.6,6,3.2,24,8.0,,64.4,36.5,0.00G,,0,9.72,5299.96,269.19,4243.69,86.75,321.25,353.56,193.19,-167.71
1124,76100,99999,2017-02-19,50.9,24,45.5,24,,0,,0,5.2,23,3.5,24,9.9,,59.0,44.6,0.00G,,0,10.5,5178.58,261.06,4197.6,32.21,259.58,302.38,196.52,-70.79
1125,76100,99999,2017-02-20,49.1,24,42.9,24,,0,,0,5.1,22,2.2,24,6.0,,55.4,44.6,0.00G,,0,9.5,5895.46,256.19,4191.35,96.15,115.48,414.23,192.96,628.96
1126,76100,99999,2017-02-21,46.8,24,40.0,24,,0,,0,5.1,14,2.7,24,5.1,,59.5,35.6,0.00G,,0,8.22,5760.67,250.75,4053.94,71.65,164.42,395.77,185.69,638.4
1127,76100,99999,2017-02-22,47.0,24,42.1,24,,0,,0,3.3,16,2.9,24,7.0,,63.1,33.8,0.00G,,100000,8.33,5702.92,254.69,4172.85,69.21,145.0,409.94,193.71,457.6
1128,76100,99999,2017-02-23,46.0,24,42.8,24,,0,,0,3.6,17,3.9,24,8.0,,55.2,36.9,0.00G,,110000,7.78,5961.65,258.52,4192.19,223.52,102.29,372.35,193.83,619.1
1129,76100,99999,2017-02-24,46.2,24,39.8,24,,0,,0,5.3,18,3.2,24,11.1,,52.2,33.8,0.05G,,10000,7.89,5769.56,269.02,4214.54,91.6,249.96,515.29,196.38,232.92
1130,76100,99999,2017-02-25,43.5,24,32.9,24,,0,,0,,0,3.9,24,8.9,,57.4,30.2,0.01G,,0,6.39,5654.9,273.19,4206.98,31.54,360.23,353.94,192.65,236.35
1131,76100,99999,2017-02-26,47.8,24,41.0,24,,0,,0,6.5,14,2.8,24,6.0,,59.7,35.8,0.00G,,0,8.78,5284.56,268.04,4203.6,209.9,116.9,264.83,194.71,26.58
1132,76100,99999,2017-02-27,51.5,24,40.5,24,,0,,0,5.0,14,6.8,24,19.0,,68.0,37.0,0.00G,,0,10.83,5498.21,259.75,4182.92,460.6,234.73,314.4,194.4,-148.81
1133,76100,99999,2017-02-28,47.6,24,41.8,24,,0,,0,7.1,23,10.0,24,27.0,38.1,60.4,42.4,0.00G,,10000,8.67,6026.48,271.6,4186.69,485.46,144.23,431.88,193.6,313.08
1134,76100,99999,2017-03-01,50.1,24,38.7,24,,0,,0,7.9,17,5.3,24,12.0,,64.4,35.6,0.14G,,0,10.06,6014.75,258.56,5142.25,450.96,144.5,502.56,190.85,-674.73
1135,76100,99999,2017-03-02,55.2,24,44.5,24,,0,,0,7.6,11,4.7,24,8.9,,66.2,45.7,0.00G,,0,12.89,5576.81,251.62,5756.48,78.33,190.21,556.15,200.96,-1457.0
1136,76100,99999,2017-03-03,54.2,24,43.9,24,,0,,0,7.0,7,6.6,24,17.1,,72.3,44.1,0.00G,,10000,12.33,5318.5,247.81,5737.04,323.62,195.38,627.06,201.71,-2014.15
1137,76100,99999,2017-03-04,43.9,24,38.2,24,,0,,0,5.8,23,10.7,24,20.0,31.1,59.0,38.7,1.26G,,11000,6.61,5281.19,247.96,5774.19,196.92,163.56,698.17,206.35,-2005.94
1138,76100,99999,2017-03-05,48.7,24,40.8,24,,0,,0,6.9,22,8.3,24,19.0,27.0,58.1,38.3,0.40G,,10000,9.28,5322.48,245.83,5705.96,459.52,123.92,680.85,202.33,-2095.88
1139,76100,99999,2017-03-06,52.0,24,46.3,24,,0,,0,7.4,24,13.2,24,27.0,41.0,56.7,47.5,0.13G,,10000,11.11,5734.5,246.1,5729.21,380.56,144.6,819.9,195.81,-1781.77
1140,76100,99999,2017-03-07,51.2,24,47.1,24,,0,,0,4.9,24,9.0,24,19.0,,54.1,47.5,0.13G,,10000,10.67,6029.71,264.38,5758.31,102.69,66.0,813.94,200.52,-1175.98
1141,76100,99999,2017-03-08,55.2,24,49.9,24,,0,,0,5.2,19,6.3,24,12.0,,62.6,50.0,0.44G,,10000,12.89,5751.85,260.25,5720.9,201.29,136.08,817.27,204.9,-1588.9
1142,76100,99999,2017-03-09,54.1,24,47.4,24,,0,,0,6.6,9,2.6,24,7.0,,66.2,42.8,0.00G,,0,12.28,5480.92,255.17,5714.58,65.92,280.9,797.44,203.06,-1836.35
1143,76100,99999,2017-03-10,55.8,24,44.2,24,,0,,0,,0,2.6,24,6.0,,73.8,41.0,0.00G,,100000,13.22,5213.85,255.25,5721.62,59.6,399.6,785.98,205.25,-2213.58
1144,76100,99999,2017-03-11,57.6,24,42.7,24,,0,,0,9.8,7,7.1,24,20.0,,76.5,42.8,0.00G,,0,14.22,4556.38,245.67,4247.44,30.9,340.6,771.81,202.17,-1282.33
1145,76100,99999,2017-03-12,49.5,24,47.6,22,1019.0,4,997.0,4,7.4,24,9.6,24,18.1,26.0,57.6,32.0,0.03G,,10000,9.72,4483.21,249.79,4996.69,106.65,61.5,720.17,191.4,-1843.1
1146,76100,99999,2017-03-13,49.0,24,47.4,24,,0,,0,4.1,24,4.7,24,9.9,,51.8,47.7,0.53G,,110000,9.44,5260.25,254.33,5758.02,162.42,148.21,778.0,181.06,-2021.81
1147,76100,99999,2017-03-14,50.5,24,46.8,24,,0,,0,2.2,21,2.9,24,7.0,,60.1,42.8,0.11G,,100000,10.28,5227.02,244.46,5754.48,120.48,341.17,783.71,188.48,-2205.77
1148,76100,99999,2017-03-15,51.1,24,47.1,24,,0,,0,2.6,23,2.0,24,4.1,,62.6,42.3,0.01G,,100000,10.61,5163.9,254.4,5768.17,235.92,367.29,802.4,189.33,-2453.79
1149,76100,99999,2017-03-16,56.7,24,45.1,24,,0,,0,2.5,8,2.8,24,6.0,,73.6,40.6,0.01G,,100000,13.72,5076.5,255.9,5755.69,67.38,412.94,712.83,185.38,-2313.83
1150,76100,99999,2017-03-17,52.4,24,45.8,24,,0,,0,6.1,19,6.2,24,12.0,,67.3,41.7,0.00G,,100000,11.33,5062.67,256.56,5776.4,39.4,224.85,694.19,182.25,-2111.27
1151,76100,99999,2017-03-18,50.2,24,42.6,24,,0,,0,6.2,18,4.6,24,8.0,,55.6,42.6,0.00G,,0,10.11,4781.19,253.65,5730.9,161.62,223.71,580.29,180.73,-2349.83
1152,76100,99999,2017-03-19,49.9,24,43.7,24,,0,,0,5.8,15,3.4,24,8.0,,61.7,37.4,0.00G,,0,9.94,4631.04,251.1,5709.29,90.4,177.06,523.08,180.19,-2300.42
1153,76100,99999,2017-03-20,50.5,24,45.9,24,,0,,0,6.2,24,3.8,24,8.9,,55.9,46.4,0.00G,,10000,10.28,5306.42,255.02,5693.71,102.94,127.42,638.35,179.02,-1690.0
1154,76100,99999,2017-03-21,48.9,24,44.4,24,,0,,0,6.1,24,5.5,24,15.0,,55.6,42.8,0.00G,,110000,9.39,5619.08,220.9,5112.42,96.58,112.67,665.73,176.52,-765.98
1155,76100,99999,2017-03-22,46.4,24,40.3,24,,0,,0,5.1,24,5.5,24,22.9,,59.0,38.3,0.09G,,110000,8.0,6084.25,254.27,5768.79,155.08,201.31,772.56,177.58,-1245.35
1156,76100,99999,2017-03-23,47.0,24,35.4,24,,0,,0,7.4,21,4.3,24,9.9,15.9,55.8,39.7,0.37G,,10000,8.33,5928.69,262.48,4837.1,39.73,259.77,763.04,176.08,-409.44
1157,76100,99999,2017-03-24,45.9,24,37.4,24,,0,,0,7.1,17,4.2,24,8.9,,55.6,35.1,0.00G,,10000,7.72,5978.44,262.96,5494.85,214.88,263.58,757.88,178.77,-1194.54
1158,76100,99999,2017-03-25,46.2,24,41.7,24,,0,,0,6.2,23,2.9,24,6.0,,54.3,42.1,0.08G,,10000,7.89,5185.25,252.48,5741.98,355.9,212.77,467.75,200.12,-2045.88
1159,76100,99999,2017-03-26,52.6,24,40.3,24,,0,,0,7.8,7,3.7,24,9.9,,68.0,38.3,0.09G,,0,11.44,4751.5,252.15,5735.48,116.4,400.52,405.65,199.88,-2358.73
1160,76100,99999,2017-03-27,53.0,24,43.1,24,,0,,0,9.0,10,2.7,24,6.0,,64.8,44.6,0.00G,,0,11.67,5004.65,251.35,5739.52,118.29,334.38,495.29,195.83,-2130.12
1161,76100,99999,2017-03-28,56.8,24,42.0,24,,0,,0,7.0,9,3.8,24,7.0,,68.5,44.4,0.00G,,0,13.78,4894.75,254.02,5718.02,72.33,384.88,428.1,199.71,-2162.23
1162,76100,99999,2017-03-29,59.4,24,42.0,24,,0,,0,7.4,13,4.7,24,8.0,,73.4,46.4,0.00G,,0,15.22,4815.23,243.75,5322.5,53.02,453.69,463.67,183.23,-1904.67
1163,76100,99999,2017-03-30,63.9,24,44.5,24,,0,,0,6.7,14,4.5,24,8.0,,79.3,45.3,0.00G,,0,17.72,4623.88,232.62,5533.92,112.6,408.23,475.9,202.23,-2341.83
1164,76100,99999,2017-03-31,52.7,24,48.4,17,,0,,0,8.5,17,4.7,24,15.9,28.0,71.8,33.8,0.00G,,10010,11.5,4558.29,228.4,5711.96,177.4,178.92,491.33,207.94,-2437.83
1165,76100,99999,2017-04-01,47.4,24,45.3,23,1020.1,4,998.0,4,7.4,24,8.3,24,18.1,,56.8,32.0,0.78G,,10000,8.56,4407.42,104.29,5726.92,144.44,252.77,497.92,211.25,-2530.23
1166,76100,99999,2017-04-02,42.0,24,,0,,0,,0,6.2,24,5.6,24,9.9,,51.4,32.0,0.70G,,10000,5.56,4399.65,85.25,5702.58,57.54,274.96,438.65,195.98,-2355.29
1167,76100,99999,2017-04-03,53.1,24,45.6,24,,0,,0,7.0,18,3.1,24,7.0,,64.4,42.1,0.40G,,0,11.72,4928.44,83.08,5734.83,55.44,408.6,565.73,166.67,-2086.04
1168,76100,99999,2017-04-04,53.2,24,46.8,24,,0,,0,6.4,23,6.5,24,14.0,,63.7,44.6,0.00G,,10000,11.78,4904.46,86.98,5608.73,98.5,382.44,561.04,154.56,-1988.06
1169,76100,99999,2017-04-05,53.4,24,47.0,24,,0,,0,6.2,24,4.3,24,14.0,,63.3,46.0,0.06G,,10000,11.89,4968.81,89.58,5717.71,206.96,357.12,559.5,162.98,-2125.19
1170,76100,99999,2017-04-06,52.9,24,45.5,24,,0,,0,4.1,19,3.6,24,9.9,,64.4,44.6,0.01G,,100000,11.61,5004.67,90.46,5555.65,296.17,476.15,550.81,192.0,-2156.62
1171,76100,99999,2017-04-07,53.8,24,44.7,24,,0,,0,5.0,10,2.6,24,7.0,,67.1,41.0,0.00G,,0,12.11,4908.04,88.81,5768.67,238.67,493.79,512.67,197.17,-2391.77
1172,76100,99999,2017-04-08,62.7,24,44.9,24,,0,,0,,0,3.2,24,6.0,,78.8,43.9,0.00G,,0,17.06,4236.96,79.46,5699.67,175.42,484.54,403.6,189.9,-2795.77
1173,76100,99999,2017-04-09,65.3,24,45.6,24,,0,,0,,0,3.8,24,6.0,,79.5,46.4,0.00G,,0,18.5,3829.9,83.48,5689.77,109.08,472.23,361.31,197.71,-3083.98
1174,76100,99999,2017-04-10,57.4,24,50.5,24,1024.7,4,1002.6,4,4.7,12,5.6,24,13.0,,75.7,47.5,0.00G,,100000,14.11,4364.73,82.25,5731.12,86.08,429.6,384.77,202.38,-2551.62
1175,76100,99999,2017-04-11,57.0,24,48.3,24,,0,,0,6.1,20,5.2,24,8.9,,66.4,50.0,0.00G,,0,13.89,4443.02,87.06,5762.54,108.54,427.42,402.19,203.46,-2548.5
1176,76100,99999,2017-04-12,55.6,24,44.8,24,1023.4,6,1001.1,6,2.7,12,2.3,24,6.0,,69.8,45.3,0.01G,,100000,13.11,4529.02,84.98,5760.52,53.65,493.92,421.21,198.17,-2483.42
1177,76100,99999,2017-04-13,58.3,24,46.7,24,,0,,0,,0,3.3,24,7.0,,73.4,42.8,0.00G,,0,14.61,4552.98,85.17,5729.02,67.08,492.46,444.08,193.31,-2458.42
1178,76100,99999,2017-04-14,55.0,24,47.5,24,,0,,0,5.6,23,5.8,24,11.1,,70.2,47.7,0.00G,,0,12.78,4545.31,86.27,5735.38,87.31,416.88,445.9,205.29,-2431.62
1179,76100,99999,2017-04-15,54.5,24,47.8,24,,0,,0,6.4,24,4.0,24,8.0,,60.8,48.2,0.00G,,10000,12.5,4252.85,85.38,4243.67,38.48,157.83,373.15,206.04,-851.75
1180,76100,99999,2017-04-16,52.8,24,43.9,24,,0,,0,6.6,13,2.2,24,5.1,,63.5,41.9,0.00G,,0,11.56,4044.52,84.19,4127.94,52.06,299.79,331.35,204.35,-1055.42
1181,76100,99999,2017-04-17,56.3,24,44.1,24,,0,,0,,0,3.0,24,7.0,,70.2,40.3,0.00G,,0,13.5,4090.81,84.75,5357.56,49.5,480.69,297.88,204.62,-2384.21
1182,76100,99999,2017-04-18,55.2,24,41.6,24,,0,,0,6.0,15,4.4,24,9.9,,68.4,43.9,0.00G,,0,12.89,4655.25,84.73,5692.29,246.23,509.46,340.1,204.65,-2422.31
1183,76100,99999,2017-04-19,51.9,24,26.3,24,,0,,0,,0,8.3,24,15.0,,61.7,40.6,0.00G,,0,11.06,4870.56,88.71,5739.65,309.15,529.98,396.96,201.38,-2395.42
1184,76100,99999,2017-04-20,51.5,24,23.8,24,,0,,0,5.7,4,7.7,24,12.0,,62.6,39.9,0.00G,,0,10.83,5016.44,89.04,5742.15,356.4,539.04,387.79,200.4,-2298.62
1185,76100,99999,2017-04-21,54.1,24,28.1,24,,0,,0,5.7,4,4.2,24,8.9,,70.0,33.8,0.00G,,0,12.28,4878.92,88.81,5740.52,260.06,530.92,369.15,199.54,-2310.44
1186,76100,99999,2017-04-22,60.2,24,35.4,24,,0,,0,,0,3.4,24,7.0,,75.9,42.3,0.00G,,0,15.67,4254.79,88.04,5679.12,189.12,516.46,285.52,193.83,-2697.5
1187,76100,99999,2017-04-23,61.2,24,39.8,24,,0,,0,5.6,4,3.1,24,7.0,,77.0,42.8,0.00G,,0,16.22,3839.31,83.67,5640.67,329.17,522.98,231.67,182.69,-3151.58
1188,76100,99999,2017-04-24,62.6,24,43.1,24,,0,,0,,0,3.2,24,6.0,,77.9,44.6,0.00G,,0,17.0,4396.08,83.06,5698.67,150.48,509.69,292.15,182.75,-2520.73
1189,76100,99999,2017-04-25,54.0,24,46.2,24,1009.4,9,987.7,9,8.4,21,5.6,24,15.0,,74.7,35.6,0.00G,,10000,12.22,4713.17,84.96,5716.12,191.73,89.5,318.02,182.1,-1869.4
1190,76100,99999,2017-04-26,46.9,24,40.2,24,,0,,0,5.6,24,5.9,24,13.0,,52.0,41.9,0.25G,,110000,8.28,5127.31,89.21,5720.56,90.4,301.33,357.31,180.67,-1612.27
1191,76100,99999,2017-04-27,46.3,24,34.5,24,,0,,0,9.5,22,4.9,24,15.0,,55.8,40.1,0.03G,,0,7.94,5394.19,88.33,5723.52,92.69,401.92,392.19,182.19,-1486.62
1192,76100,99999,2017-04-28,49.1,24,33.5,24,,0,,0,11.4,6,4.2,24,9.9,,59.5,34.7,0.01G,,0,9.5,5269.62,89.35,5737.77,46.52,344.9,421.04,179.06,-1549.02
1193,76100,99999,2017-04-29,55.3,24,34.3,24,,0,,0,,0,4.5,24,9.9,,69.3,37.0,0.00G,,0,12.94,4545.29,87.79,5694.67,83.5,522.25,267.54,175.21,-2285.67
1194,76100,99999,2017-04-30,51.3,24,41.4,24,,0,,0,9.1,18,6.9,24,24.1,32.1,71.4,42.8,0.00G,,10000,10.72,4192.94,82.83,5445.98,424.52,189.19,169.6,175.27,-2294.67
1195,76100,99999,2017-05-01,50.2,24,41.3,24,,0,,0,7.4,24,7.8,24,14.0,,59.9,42.3,0.67G,,10000,10.11,4433.27,81.65,5693.81,287.15,344.5,218.12,163.92,-2355.94
1196,76100,99999,2017-05-02,53.3,24,50.9,24,,0,,0,6.9,24,9.0,24,14.0,,56.5,48.9,0.24G,,10000,11.83,4906.94,82.96,5358.06,73.31,305.23,421.04,158.6,-1492.46
1197,76100,99999,2017-05-03,58.5,24,50.6,24,,0,,0,5.8,24,2.4,24,6.0,,68.0,51.6,0.30G,,0,14.72,4856.94,81.6,5793.77,20.21,380.5,421.9,163.12,-2004.12
1198,76100,99999,2017-05-04,59.9,24,50.6,24,,0,,0,6.6,12,4.0,24,8.9,,70.2,48.2,0.01G,,0,15.5,4707.21,80.48,6143.77,124.02,477.92,429.08,165.56,-2713.69
1199,76100,99999,2017-05-05,63.0,24,54.0,24,1009.3,5,987.8,5,8.0,7,7.0,24,15.0,25.1,75.9,55.4,0.00G,,10000,17.22,4437.67,77.92,6141.71,274.79,258.25,435.1,170.44,-2920.83
1200,76100,99999,2017-05-06,59.0,24,49.6,24,,0,,0,6.1,16,7.3,24,17.1,,69.6,48.2,0.47G,,10000,15.0,4028.52,47.88,5548.44,347.5,379.31,440.21,162.17,-2897.17
1201,76100,99999,2017-05-07,58.5,24,46.4,24,,0,,0,7.1,8,3.1,24,8.0,,69.8,46.4,0.00G,,0,14.72,3836.33,46.25,5554.44,111.5,413.19,400.56,167.71,-2857.81
1202,76100,99999,2017-05-08,57.8,24,47.3,24,,0,,0,,0,2.2,24,6.0,,69.8,42.8,0.00G,,0,14.33,3811.65,46.9,5706.6,109.96,438.04,391.46,166.71,-3048.06
1203,76100,99999,2017-05-09,61.3,24,48.0,24,,0,,0,,0,4.6,24,8.9,,70.5,47.8,0.00G,,0,16.28,4337.96,46.5,5712.73,359.25,539.06,388.1,165.67,-2873.62
1204,76100,99999,2017-05-10,60.5,24,53.0,23,1002.4,8,981.2,8,6.8,20,5.7,24,13.0,,71.6,42.8,0.00G,,10010,15.83,4404.54,46.0,5707.12,170.98,279.42,390.56,165.83,-2355.71
1205,76100,99999,2017-05-11,62.1,24,51.5,23,996.1,8,974.9,8,6.8,21,6.2,24,13.0,,73.6,41.0,0.21G,,10000,16.72,4429.35,47.58,5697.21,224.4,344.79,420.4,167.5,-2472.58
1206,76100,99999,2017-05-12,65.4,24,48.5,24,,0,,0,6.9,16,5.4,24,13.0,,77.0,54.3,0.06G,,0,18.56,4310.06,47.42,5702.75,139.79,413.1,398.17,167.96,-2559.33
1207,76100,99999,2017-05-13,62.7,24,52.6,24,,0,,0,6.6,15,4.8,24,13.0,,70.5,53.6,0.01G,,0,17.06,3879.67,47.35,5667.96,79.58,325.52,325.81,166.19,-2732.92
1208,76100,99999,2017-05-14,65.8,24,52.0,24,,0,,0,7.7,11,3.2,24,8.0,,76.6,53.6,0.01G,,0,18.78,3633.88,48.31,5720.15,94.83,465.0,310.02,154.88,-3159.67
1209,76100,99999,2017-05-15,71.4,24,51.0,24,,0,,0,,0,3.6,24,6.0,,84.2,56.3,0.00G,,0,21.89,4142.35,47.19,5667.96,53.69,499.73,342.56,153.1,-2622.02
1210,76100,99999,2017-05-16,73.6,24,55.5,24,,0,,0,,0,3.1,24,7.0,,87.1,57.2,0.00G,,0,23.11,4204.9,46.44,5629.9,53.96,478.9,350.31,148.44,-2503.25
1211,76100,99999,2017-05-17,67.9,24,56.9,24,,0,,0,6.9,9,5.1,24,15.9,,85.3,59.0,0.00G,,10000,19.94,4161.67,45.6,5584.33,103.9,311.0,410.1,164.52,-2458.1
1212,76100,99999,2017-05-18,54.3,24,51.3,24,1017.8,6,995.9,6,6.1,24,6.6,24,17.1,28.0,62.6,48.2,0.00G,,10000,12.39,4233.52,45.5,5641.96,111.52,99.29,434.33,166.71,-2265.94
1213,76100,99999,2017-05-19,52.5,24,46.2,24,1021.3,6,999.4,6,8.5,23,7.9,24,15.0,,61.2,39.2,0.28F,,10000,11.39,4258.35,46.48,5370.12,166.25,395.04,482.27,172.85,-2374.75
1214,76100,99999,2017-05-20,56.1,24,46.3,24,,0,,0,7.8,18,5.9,24,14.0,,66.2,46.4,0.02F,,10000,13.39,3934.02,46.77,4145.38,69.06,383.38,493.67,189.12,-1393.44
1215,76100,99999,2017-05-21,63.9,24,48.7,24,,0,,0,,0,5.3,24,9.9,,79.3,46.9,0.00F,,0,17.72,3695.46,46.85,4135.73,124.21,535.46,391.25,187.08,-1725.21
1216,76100,99999,2017-05-22,66.7,24,56.3,24,,0,,0,7.2,12,6.6,24,14.0,,77.7,57.2,0.01G,,0,19.28,4197.98,48.0,4153.1,92.08,427.1,451.62,183.4,-1157.25
1217,76100,99999,2017-05-23,62.3,24,52.9,24,,0,,0,6.2,19,3.5,24,8.9,,71.6,56.7,0.00G,,0,16.83,4195.21,48.06,4172.21,42.85,340.35,487.6,185.83,-1082.04
1218,76100,99999,2017-05-24,69.8,24,57.0,24,,0,,0,4.4,5,4.4,24,8.9,,84.2,52.7,0.01G,,100000,21.0,4281.75,48.71,4191.35,163.5,548.94,368.62,178.94,-1218.23
1219,76100,99999,2017-05-25,77.4,24,56.8,24,,0,,0,,0,3.9,24,11.1,,90.3,59.7,0.00G,,0,25.22,3696.29,47.6,4137.35,292.52,547.12,275.04,183.69,-1787.21
1220,76100,99999,2017-05-26,76.5,24,59.8,24,,0,,0,8.1,6,6.2,24,19.0,,91.9,62.6,0.00G,,0,24.72,3955.75,47.1,4117.02,112.15,534.06,327.56,188.54,-1370.98
1221,76100,99999,2017-05-27,74.0,24,61.4,24,,0,,0,6.4,4,5.9,24,13.0,,87.1,62.2,0.00G,,10000,23.33,3727.48,46.17,4124.6,48.56,487.35,265.21,191.56,-1436.21
1222,76100,99999,2017-05-28,76.9,24,62.6,24,,0,,0,,0,4.0,24,8.9,,88.5,62.6,0.00G,,0,24.94,3462.33,46.96,4095.12,78.62,471.42,263.9,188.56,-1682.33
1223,76100,99999,2017-05-29,67.1,24,61.7,24,1015.3,6,994.1,6,5.8,22,5.4,24,15.0,,85.5,62.1,0.00G,,10010,19.5,4017.62,46.08,4106.15,57.38,266.38,409.17,190.75,-1058.46
