,STN,WBAN,Date,TEMP,COUNT_1,DEWP,COUNT_2,SLP,COUNT_3,STP,COUNT_4,VISIB,COUNT_5,WDSP,COUNT_6,MXSPD,GUST,MAX,MIN,PRCP,SNDP,FRSHTT,Temp_C,Consommation,Thermique,Eolien,Solaire,Hydraulique,Bioénergies,Ech. physiques
434,71560,99999,2015-03-15,43.5,24,36.5,24,1023.5,24,1013.8,24,6.1,24,6.3,24,9.9,,49.1,41.4,0.00G,,10000,6.39,8942.4,646.94,2.12,3.6,6.0,108.48,8175.19
435,71560,99999,2015-03-16,47.3,24,34.6,24,1021.6,24,1012.0,24,7.1,24,3.7,24,6.0,,57.4,37.8,0.00G,,0,8.5,9798.71,901.94,1.6,10.25,6.0,111.52,8767.21
436,71560,99999,2015-03-17,53.2,24,36.8,24,1022.8,24,1013.3,24,5.1,24,2.7,24,6.0,,65.3,41.4,0.00G,,0,11.78,9345.1,797.12,0.73,10.92,5.98,108.0,8422.21
437,71560,99999,2015-03-18,52.7,24,40.3,24,1026.5,24,1017.0,24,2.8,24,8.6,24,13.0,,61.7,44.1,0.00G,,0,11.5,9043.19,760.79,5.0,9.19,6.04,104.58,8157.31
438,71560,99999,2015-03-19,44.7,24,37.3,24,1028.4,24,1018.7,24,4.4,24,8.8,24,12.0,,54.7,42.4,0.00G,,0,7.06,9914.4,787.04,5.04,2.33,6.42,109.08,9004.58
439,71560,99999,2015-03-20,46.7,24,39.2,24,1024.1,24,1014.5,24,1.9,24,7.2,24,8.9,,55.0,43.2,0.00G,,0,8.17,9712.23,888.02,3.58,6.79,6.77,105.62,8701.75
440,71560,99999,2015-03-21,43.8,24,36.4,24,1022.0,24,1012.3,24,6.3,24,8.1,24,13.0,,50.9,38.5,0.00G,,0,6.56,9221.06,379.65,4.65,3.58,6.67,117.98,8708.71
441,71560,99999,2015-03-22,46.1,24,35.4,24,1021.4,24,1011.7,24,11.9,24,8.3,24,11.1,,52.5,42.8,0.00G,,0,7.83,8757.96,375.4,7.65,7.08,6.83,122.48,8238.69
442,71560,99999,2015-03-23,47.3,24,33.4,24,1016.1,24,1006.5,24,10.0,24,3.8,24,8.0,,57.7,36.7,0.00G,,0,8.5,9695.52,716.08,1.62,12.19,6.52,121.75,8837.35
443,71560,99999,2015-03-24,43.8,24,35.5,24,1009.6,24,1000.0,24,7.2,24,4.3,24,8.0,,53.2,41.2,0.00G,,10000,6.56,10066.35,837.77,1.42,3.19,6.25,116.79,9100.73
444,71560,99999,2015-03-25,43.9,24,34.3,24,1010.6,24,1001.0,24,11.3,24,7.1,24,9.9,,51.4,39.6,0.41G,,10000,6.61,10279.88,882.19,2.83,6.92,6.98,112.88,9268.4
445,71560,99999,2015-03-26,43.1,24,37.1,24,1011.2,24,1001.6,24,9.5,24,6.1,24,13.0,,49.8,34.3,0.00G,,10000,6.17,10612.65,761.77,6.17,4.33,6.71,120.31,9713.54
446,71560,99999,2015-03-27,47.8,24,35.9,24,1022.1,24,1012.5,24,11.8,24,4.4,24,7.0,,54.3,40.5,0.07G,,0,8.78,9803.38,660.96,4.17,10.31,6.85,124.46,8996.77
447,71560,99999,2015-03-28,52.4,24,46.9,24,1019.3,24,1009.9,24,9.0,24,6.5,24,13.0,,64.0,44.4,0.02G,,10000,11.33,8559.81,385.42,8.25,5.15,6.75,125.88,8028.42
448,71560,99999,2015-03-29,53.4,24,48.5,24,1009.8,24,1000.5,24,9.9,24,11.0,24,17.1,,57.9,50.2,0.05G,,10000,11.89,8027.44,277.94,16.29,2.29,6.77,121.27,7602.98
449,71560,99999,2015-03-30,52.8,24,42.6,24,1012.0,24,1002.6,24,11.7,24,9.1,24,15.0,,56.5,48.7,0.38G,,10000,11.56,8982.17,585.56,12.19,9.73,6.71,106.21,8262.04
450,71560,99999,2015-03-31,53.5,24,39.7,24,1014.7,24,1005.3,24,11.6,24,12.4,24,17.1,,57.0,47.7,0.02G,,10000,11.94,8940.92,635.79,17.46,8.88,5.23,103.06,8170.23
451,71560,99999,2015-04-01,47.9,24,32.7,24,1026.2,24,1016.6,24,12.0,24,8.3,24,12.0,,53.1,42.6,0.02G,,10000,8.83,9394.96,387.79,8.6,10.27,4.29,108.4,8875.54
452,71560,99999,2015-04-02,48.2,24,42.9,24,1022.4,24,1012.8,24,9.4,24,7.0,24,14.0,,52.7,46.0,0.00G,,10000,9.0,9525.52,422.27,9.5,3.38,4.56,110.35,8975.33
453,71560,99999,2015-04-03,48.2,24,45.0,24,1018.7,24,1009.2,24,6.6,24,4.0,24,7.0,,51.8,45.3,0.09G,,10000,9.0,9432.06,72.17,0.98,2.48,5.38,107.21,9243.73
454,71560,99999,2015-04-04,47.7,24,41.4,24,1018.2,24,1008.7,24,9.7,24,8.4,24,15.0,,51.8,41.4,0.36G,,10000,8.72,8519.52,-8.1,3.92,3.08,5.21,112.23,8402.98
455,71560,99999,2015-04-05,44.9,24,31.2,24,1025.1,24,1015.5,24,12.4,24,7.7,24,9.9,,54.1,37.4,0.01G,,0,7.17,8258.54,-13.06,5.33,13.96,5.0,110.02,8137.38
456,71560,99999,2015-04-06,48.9,24,34.2,24,1030.3,24,1020.6,24,11.4,24,6.3,24,9.9,,58.6,38.8,0.00G,,0,9.39,8362.44,-12.12,3.79,13.96,4.65,103.75,8248.52
457,71560,99999,2015-04-07,51.7,24,30.9,24,1035.3,24,1025.7,24,10.9,24,4.2,24,6.0,,62.2,41.2,0.00G,,0,10.94,8947.6,200.21,4.08,14.31,5.0,99.67,8624.42
458,71560,99999,2015-04-29,52.0,24,37.8,24,1018.0,24,1008.5,24,12.3,24,5.3,24,8.9,,62.1,40.8,0.00G,,10000,11.11,7809.69,-7.1,2.71,9.88,5.96,115.46,7682.77
459,71560,99999,2015-04-30,49.5,24,46.8,24,1014.3,24,1004.9,24,8.0,24,4.3,24,8.0,,57.9,47.8,0.10G,,10000,9.72,8109.44,-13.62,4.44,3.56,6.48,117.08,7991.44
460,71560,99999,2015-05-01,48.9,24,46.6,24,1007.3,24,997.9,24,7.7,24,5.8,24,8.0,,52.0,46.6,1.14G,,10000,9.39,7140.33,-14.73,3.06,3.4,6.46,116.02,7026.04
461,71560,99999,2015-05-02,52.5,24,50.1,24,1009.1,24,999.7,24,5.7,24,3.7,24,7.0,,57.9,47.8,0.10G,,10000,11.39,7275.12,-13.54,1.83,3.98,2.79,98.9,7181.04
462,71560,99999,2015-05-03,59.5,22,55.0,22,1004.6,22,995.4,22,10.1,22,6.4,22,9.9,,69.3,53.8,0.21G,,10000,15.28,6758.4,-10.81,10.0,5.98,0.38,89.69,6663.06
463,71560,99999,2015-05-04,60.3,24,54.1,24,1004.7,24,995.6,24,10.6,24,5.3,24,8.0,,66.2,52.2,0.24G,,10000,15.72,7623.27,-11.31,4.21,9.4,0.0,88.04,7532.75
464,71560,99999,2015-05-05,61.3,24,48.9,24,1003.9,24,994.8,24,12.1,24,9.6,24,15.0,,67.3,52.9,0.29G,,10000,16.28,7481.31,-17.0,13.4,12.23,0.0,87.08,7385.4
465,71560,99999,2015-05-06,55.1,24,43.7,24,1014.5,24,1005.2,24,12.4,24,9.0,24,15.0,,63.7,47.8,0.05G,,0,12.83,7670.62,29.02,12.08,13.79,0.0,86.58,7529.1
466,71560,99999,2015-05-07,55.6,24,41.3,24,1019.2,24,1009.8,24,12.4,24,4.0,24,8.0,,64.6,45.0,0.05G,,0,13.11,7660.27,119.52,2.54,14.21,0.0,97.96,7425.71
467,71560,99999,2015-05-08,59.7,24,47.3,24,1015.0,24,1005.7,24,12.2,24,3.8,24,7.0,,69.4,51.3,0.00G,,10000,15.39,6585.25,-7.29,1.67,7.69,0.0,104.58,6478.4
468,71560,99999,2015-05-09,62.1,24,48.7,24,1021.7,24,1012.4,24,12.4,24,7.5,24,12.0,,69.6,56.3,0.00G,,0,16.72,6319.98,-7.42,7.08,16.6,0.0,99.42,6204.08
469,71560,99999,2015-05-10,64.4,24,51.2,24,1025.4,24,1016.1,24,12.3,24,4.3,24,7.0,,75.4,54.0,0.00G,,0,18.0,6058.04,-7.15,1.75,16.17,0.0,96.35,5950.69
470,71560,99999,2015-05-11,69.5,24,54.5,24,1020.0,24,1010.9,24,12.3,24,3.4,24,7.0,,81.9,56.3,0.00G,,0,20.83,7092.94,-5.67,0.62,13.46,0.31,91.94,6992.25
471,71560,99999,2015-05-12,63.5,24,50.1,24,1020.3,24,1011.0,24,12.3,24,5.5,24,8.9,,79.0,55.2,0.00F,,0,17.5,7137.19,-1.88,0.85,13.17,0.94,94.71,7029.62
472,71560,99999,2015-05-13,62.1,24,46.0,24,1018.0,24,1008.7,24,12.4,24,4.6,24,7.0,,73.4,50.5,0.00G,,10000,16.72,7125.42,-6.08,3.44,12.92,1.9,89.46,7023.46
473,71560,99999,2015-05-14,57.0,24,48.5,24,1012.7,24,1003.4,24,11.9,24,5.0,24,8.0,,68.0,50.2,0.00G,,10000,13.89,6316.5,-5.48,3.62,6.42,4.46,93.33,6214.15
474,71560,99999,2015-05-15,54.5,23,45.8,23,1019.8,23,1010.4,23,11.8,23,7.1,23,9.9,,61.0,49.5,0.00E,,0,12.5,6869.04,-5.42,2.48,8.44,5.38,88.5,6769.79
475,71560,99999,2015-05-16,55.8,24,46.8,24,1026.9,24,1017.5,24,11.3,24,4.7,24,8.0,,66.0,47.3,0.00G,,10000,13.22,6516.5,-5.19,1.75,8.0,5.88,85.46,6420.92
476,71560,99999,2015-05-17,57.8,24,42.5,24,1025.8,24,1016.4,24,12.2,24,3.4,24,6.0,,68.9,47.1,0.00G,,0,14.33,6198.21,-5.46,0.73,18.92,5.98,101.62,6076.46
477,71560,99999,2015-05-18,58.1,23,45.9,23,1012.7,23,1003.4,23,11.7,23,6.7,23,11.1,,69.4,48.2,0.00H,,10000,14.5,7227.31,-6.96,4.98,13.44,6.0,95.08,7114.56
478,71560,99999,2015-05-19,51.1,24,41.6,24,1011.7,24,1002.3,24,12.2,24,6.9,24,11.1,,63.7,45.1,0.01G,,0,10.61,7544.29,151.31,7.44,12.21,6.46,90.79,7276.0
479,71560,99999,2015-05-20,51.1,24,38.5,24,1018.4,24,1008.9,24,12.4,24,6.1,24,13.0,,59.9,43.2,0.00G,,0,10.61,7792.98,6.38,4.15,13.71,7.15,86.31,7675.31
480,71560,99999,2015-05-21,56.0,24,40.9,24,1027.2,24,1017.7,24,12.4,24,4.5,24,8.0,,67.1,45.1,0.00G,,0,13.33,7686.81,-7.54,2.67,13.58,7.62,94.79,7575.56
481,71560,99999,2015-05-22,58.7,24,44.4,24,1026.6,24,1017.2,24,12.0,24,4.4,24,7.0,,68.0,49.5,0.00G,,0,14.83,7336.6,146.52,1.25,16.31,7.96,100.33,7064.21
482,71560,99999,2015-05-23,62.1,24,51.7,24,1022.0,24,1012.7,24,12.2,24,6.0,24,9.9,,72.7,55.2,0.00G,,0,16.72,6413.31,-5.31,2.04,13.56,8.0,102.44,6292.33
483,71560,99999,2015-05-24,62.8,24,48.7,24,1020.1,24,1010.8,24,11.6,24,5.5,24,7.0,,72.1,53.2,0.00G,,0,17.11,5910.23,-4.94,1.25,14.4,8.0,97.46,5793.81
484,71560,99999,2015-05-25,60.2,24,49.1,24,1018.2,24,1008.9,24,11.8,24,7.1,24,13.0,,68.2,55.4,0.00G,,0,15.67,6314.35,-5.02,2.88,10.83,7.96,98.04,6199.67
485,71560,99999,2015-05-26,59.4,24,44.5,24,1022.7,24,1013.4,24,12.4,24,5.8,24,9.9,,65.8,54.0,0.00G,,0,15.22,7140.94,6.52,1.23,10.73,8.04,92.02,7022.21
486,71560,99999,2015-05-27,61.9,24,45.5,24,1023.7,24,1014.3,24,12.0,24,3.1,24,6.0,,72.7,50.9,0.00E,,0,16.61,7192.96,4.88,1.12,14.96,7.83,100.33,7063.56
487,71560,99999,2015-05-28,60.8,24,47.7,24,1017.6,24,1008.3,24,12.4,24,5.2,24,7.0,,70.9,54.9,0.00F,,0,16.0,7209.38,-4.23,1.56,11.44,6.79,103.31,7090.46
488,71560,99999,2015-05-29,59.6,24,44.5,24,1013.4,24,1004.1,24,12.2,24,6.5,24,12.0,,66.2,54.0,0.00G,,10000,15.33,7094.54,70.58,4.1,10.98,8.77,108.69,6891.5
489,71560,99999,2015-05-30,58.6,24,42.8,24,1016.6,24,1007.3,24,12.4,24,4.9,24,7.0,,67.8,50.9,0.08G,,10000,14.78,6344.08,-5.12,1.44,17.6,8.67,116.38,6205.12
490,71560,99999,2015-05-31,59.3,24,52.8,24,1014.0,24,1004.7,24,11.1,24,7.5,24,13.0,,65.3,53.1,0.00G,,10000,15.17,6085.88,-4.88,9.02,4.98,8.79,112.71,5955.1
491,71560,99999,2015-06-01,57.2,24,42.0,24,1017.5,24,1008.1,24,12.3,24,5.6,24,8.9,,64.8,47.8,0.14G,,0,14.0,7137.04,-5.33,1.77,15.1,8.62,106.56,7010.4
492,71560,99999,2015-06-02,64.4,24,51.3,24,1015.7,24,1006.5,24,12.3,24,8.6,24,13.0,,76.8,55.4,0.00G,,0,18.0,7197.6,-4.9,10.92,12.42,7.88,104.48,7066.96
493,71560,99999,2015-06-03,64.0,24,49.3,24,1023.6,24,1014.3,24,12.0,24,5.9,24,8.9,,73.9,57.0,0.00G,,0,17.78,7182.56,-4.06,2.56,12.92,8.81,106.08,7056.17
494,71560,99999,2015-06-04,69.1,24,50.6,24,1023.5,24,1014.3,24,12.2,24,4.2,24,7.0,,82.4,53.2,0.00G,,0,20.61,7158.44,46.21,3.52,17.23,10.54,110.98,6969.9
495,71560,99999,2015-06-05,75.9,24,60.1,24,1017.0,24,1008.0,24,12.3,24,7.1,24,13.0,,93.0,61.7,0.00G,,10000,24.39,7253.0,76.29,4.33,15.29,10.21,105.75,7041.0
496,71560,99999,2015-06-06,63.5,24,43.7,24,1026.0,24,1016.7,24,12.4,24,6.8,24,9.9,,77.0,55.2,0.02G,,0,17.5,6193.69,-4.1,2.04,16.65,9.1,100.65,6069.5
497,71560,99999,2015-06-07,63.1,24,44.3,24,1028.9,24,1019.6,24,12.2,24,8.1,24,12.0,,73.4,52.3,0.00G,,0,17.28,5826.1,-3.5,3.98,17.33,9.88,100.69,5697.79
498,71560,99999,2015-06-08,60.9,24,42.8,24,1027.0,24,1017.6,24,12.2,24,11.0,24,14.0,,71.1,50.7,0.00G,,0,16.06,6850.46,-3.33,9.62,16.56,9.46,101.6,6716.67
499,71560,99999,2015-06-09,60.0,24,43.6,24,1024.8,24,1015.5,24,12.3,24,11.8,24,14.0,,70.0,51.1,0.00G,,0,15.56,6957.75,-3.62,11.29,14.5,8.71,107.9,6819.02
500,71560,99999,2015-06-10,64.9,23,47.0,23,1021.3,23,1012.1,23,12.4,23,9.2,23,13.0,,75.7,52.7,0.00G,,0,18.28,7010.33,-3.23,8.73,14.65,8.17,105.65,6876.27
501,71560,99999,2015-06-11,74.2,24,57.5,24,1014.0,24,1005.0,24,12.1,24,5.3,24,7.0,,85.6,61.7,0.00G,,10000,23.44,7210.65,52.06,3.15,15.04,8.29,103.04,7028.98
502,71560,99999,2015-06-12,72.6,24,59.6,24,1009.1,24,1000.1,24,12.3,24,6.3,24,13.0,,82.2,64.2,0.01G,,0,22.56,7156.88,42.98,3.9,14.5,9.58,103.38,6982.71
503,71560,99999,2015-06-13,69.3,24,51.3,24,1012.2,24,1003.1,24,12.3,24,5.0,24,8.0,,78.6,60.8,0.00G,,0,20.72,6240.96,-3.02,0.96,17.21,9.73,105.77,6110.31
504,71560,99999,2015-06-14,67.6,24,50.2,24,1012.0,24,1002.9,24,12.4,24,6.9,24,9.9,,77.9,59.7,0.00G,,0,19.78,5894.46,-2.96,3.21,15.81,9.46,109.62,5759.46
505,71560,99999,2015-06-15,63.9,24,53.1,24,1017.9,24,1008.7,24,9.4,24,7.7,24,8.9,,72.7,58.5,0.00G,,0,17.72,6930.06,-3.31,0.88,10.17,9.27,105.29,6807.77
506,71560,99999,2015-06-16,63.2,23,44.3,23,1023.5,23,1014.2,23,12.3,23,8.0,23,12.0,,73.0,54.1,0.00G,,0,17.33,7000.79,-3.08,0.0,16.79,9.04,96.69,6881.33
507,71560,99999,2015-06-17,66.8,24,48.5,24,1024.9,24,1015.7,24,12.3,23,5.0,24,8.9,,78.6,54.9,0.00F,,0,19.33,7107.6,89.42,0.0,17.35,9.71,101.79,6889.35
508,71560,99999,2015-06-18,64.8,24,56.3,24,1020.6,24,1011.4,24,12.1,24,6.3,24,9.9,,74.5,60.1,0.00G,,0,18.22,7107.52,58.98,0.96,6.92,9.12,100.33,6931.25
509,71560,99999,2015-06-19,63.5,24,47.6,24,1021.4,24,1012.1,24,11.9,24,5.9,24,11.1,,72.7,54.7,0.00G,,0,17.5,6833.71,-3.38,2.33,16.79,8.12,102.38,6707.5
510,71560,99999,2015-06-20,64.2,24,50.5,24,1021.8,24,1012.5,24,11.8,24,4.4,24,7.0,,73.6,56.1,0.00G,,0,17.89,6112.23,-3.17,0.88,10.96,6.94,102.44,5994.04
511,71560,99999,2015-06-21,66.0,24,53.5,24,1018.7,24,1009.5,24,12.4,24,5.4,24,8.9,,74.3,59.9,0.00G,,0,18.89,5802.48,-3.0,1.85,13.25,8.44,102.33,5679.67
512,71560,99999,2015-06-22,58.8,24,50.7,24,1013.6,24,1004.4,24,11.5,24,5.8,24,9.9,,72.3,54.3,0.00G,,10000,14.89,6912.85,14.62,3.5,6.35,7.65,107.17,6773.62
513,71560,99999,2015-06-23,59.7,24,46.5,24,1017.6,24,1008.3,24,12.4,24,5.4,24,8.9,,68.2,50.5,0.00G,,0,15.39,6990.83,11.81,2.79,13.44,7.58,106.19,6849.0
514,71560,99999,2015-06-24,65.8,24,48.1,24,1021.9,24,1012.7,24,12.2,24,2.7,24,5.1,,77.4,53.2,0.00G,,0,18.78,7046.98,-3.29,0.44,16.54,7.33,106.92,6918.98
515,71560,99999,2015-06-25,73.4,24,51.2,24,1021.9,24,1012.8,24,12.2,24,2.5,24,6.0,,84.2,60.4,0.00G,,0,23.0,7119.27,19.48,0.08,16.6,6.81,104.5,6971.75
516,71560,99999,2015-06-26,77.4,24,53.4,24,1018.8,24,1009.8,24,12.4,24,4.7,24,8.9,,90.7,62.4,0.00G,,0,25.22,7147.33,9.98,1.62,15.08,6.81,100.65,7013.23
517,71560,99999,2015-06-27,69.6,24,50.8,24,1020.6,24,1011.5,24,12.3,24,6.3,24,9.9,,86.5,63.5,0.02G,,0,20.89,6224.6,-3.04,2.1,17.21,6.58,102.06,6099.9
518,71560,99999,2015-06-28,74.0,24,49.7,24,1020.6,24,1011.5,24,12.4,24,5.2,24,11.1,,87.1,59.2,0.00G,,0,23.33,5966.06,20.19,1.77,19.58,6.44,101.67,5816.38
519,71560,99999,2015-06-29,73.0,24,49.9,24,1022.0,24,1012.9,24,12.4,24,4.7,24,8.0,,85.8,62.4,0.00G,,0,22.78,7081.17,10.83,0.88,17.02,6.42,98.69,6947.38
520,71560,99999,2015-06-30,80.2,24,50.7,24,1017.8,24,1008.9,24,12.4,24,4.3,24,6.0,,93.6,64.8,0.00G,,0,26.78,7379.1,49.56,2.54,16.83,6.0,94.71,7209.38
521,71560,99999,2015-07-01,88.0,24,58.8,24,1013.2,24,1004.4,24,12.4,24,5.3,24,8.9,,103.5,70.9,0.00G,,0,31.11,7671.96,105.06,3.52,17.17,5.23,79.25,7461.92
522,71560,99999,2015-07-02,79.9,20,63.9,20,1017.5,20,1008.6,20,11.7,19,6.2,20,9.9,,99.1,71.4,0.00G,,0,26.61,7681.23,111.19,2.4,14.25,5.04,83.35,7465.0
523,71560,99999,2015-07-08,65.7,15,50.7,15,1018.0,15,1008.8,15,12.4,15,8.5,15,12.0,,67.8,59.9,0.00E,,0,18.72,6915.88,2.38,6.77,9.19,2.21,99.79,6795.5
524,71560,99999,2015-07-09,65.2,24,46.6,24,1022.7,24,1013.5,24,12.2,24,5.6,24,8.0,,74.8,57.2,0.00G,,0,18.44,6830.12,6.17,2.12,16.81,3.17,102.08,6699.58
525,71560,99999,2015-07-10,72.0,24,43.4,24,1019.6,24,1010.5,24,12.4,24,4.2,24,8.0,,85.8,57.2,0.00G,,0,22.22,6764.92,1.38,3.67,18.44,4.75,103.6,6633.21
526,71560,99999,2015-07-11,72.3,24,50.5,24,1017.8,24,1008.7,24,12.3,24,5.6,24,8.9,,84.0,62.6,0.00G,,0,22.39,6045.06,1.73,2.85,21.08,5.0,105.15,5909.06
527,71560,99999,2015-07-12,67.7,24,52.3,24,1020.9,24,1011.7,24,12.4,24,3.9,24,7.0,,75.7,61.2,0.00G,,10000,19.83,5564.88,1.81,0.85,11.15,5.06,111.67,5434.44
528,71560,99999,2015-07-13,71.8,24,56.7,24,1019.4,24,1010.3,24,12.4,24,4.8,24,8.0,,79.5,66.4,0.00G,,0,22.11,6314.1,1.9,2.79,9.06,4.79,113.08,6182.35
529,71560,99999,2015-07-14,71.7,24,57.7,24,1019.9,24,1010.8,24,12.4,24,5.1,24,8.0,,79.9,65.5,0.00G,,0,22.06,5898.42,1.92,2.1,12.0,4.85,110.21,5767.1
530,71560,99999,2015-07-15,76.4,24,58.9,24,1018.9,24,1009.9,24,12.4,24,4.5,24,8.0,,89.8,64.0,0.00G,,0,24.67,6934.23,1.65,0.33,15.42,4.73,101.62,6810.35
531,71560,99999,2015-07-16,81.9,24,58.4,24,1013.9,24,1005.1,24,12.4,24,5.1,24,8.9,,97.9,66.4,0.00G,,0,27.72,7201.29,0.0,3.08,15.0,4.79,99.02,7079.33
532,71560,99999,2015-07-17,75.5,24,60.8,24,1015.3,24,1006.4,24,12.4,24,6.5,24,8.9,,93.2,67.8,0.00G,,0,24.17,6970.96,-1.46,4.96,14.67,4.73,107.35,6840.58
533,71560,99999,2015-07-18,73.6,24,54.6,24,1016.6,24,1007.6,24,11.9,24,4.2,24,8.0,,86.2,64.2,0.00G,,10000,23.11,6095.92,-3.15,0.81,13.52,4.69,108.08,5971.77
534,71560,99999,2015-07-19,70.6,24,59.7,24,1012.6,24,1003.6,24,12.3,24,6.1,24,12.0,,81.9,60.8,0.31G,,10000,21.44,5707.38,-2.33,4.65,7.65,5.0,103.69,5588.73
535,71560,99999,2015-07-20,71.9,18,63.6,18,1014.1,18,1005.1,18,12.3,18,5.3,18,9.9,,78.6,68.0,0.02G,,10000,22.17,6817.81,-2.81,3.25,6.85,5.48,98.4,6706.58
536,71560,99999,2015-07-21,76.5,24,63.2,24,1014.8,24,1005.9,24,12.4,23,5.0,24,7.0,,87.3,67.3,0.00G,,0,24.72,7074.65,-3.04,1.65,13.19,5.15,105.29,6952.31
537,71560,99999,2015-07-22,72.7,24,54.1,24,1016.6,24,1007.5,24,12.4,24,6.0,24,9.9,,83.7,66.9,0.01G,,10000,22.61,6970.88,98.75,2.21,14.69,4.79,107.25,6742.98
538,71560,99999,2015-07-23,69.2,24,50.3,24,1017.7,24,1008.6,24,12.4,24,4.8,24,8.9,,77.9,62.1,0.00G,,0,20.67,6838.79,21.08,0.48,14.98,4.92,105.12,6691.96
539,71560,99999,2015-07-24,71.0,24,54.3,24,1008.6,24,999.5,24,12.4,24,5.8,24,11.1,,81.7,61.9,0.00G,,10000,21.67,6643.54,32.08,4.27,10.02,4.96,108.25,6483.75
540,71560,99999,2015-07-25,64.6,24,47.9,24,1013.7,24,1004.6,24,12.1,24,7.7,24,12.0,,75.2,58.8,0.04G,,10000,18.11,5761.52,-3.02,9.94,11.33,4.9,109.15,5629.06
541,71560,99999,2015-07-26,59.9,24,50.4,24,1011.1,24,1001.9,24,11.7,24,6.0,24,12.0,,70.0,54.0,0.01G,,10000,15.5,5426.06,-3.4,6.6,5.35,4.94,110.85,5301.6
542,71560,99999,2015-07-27,65.6,24,53.4,24,1007.5,24,998.4,24,11.5,24,9.5,24,14.0,,73.2,59.5,0.29G,,10000,18.67,6341.62,59.85,13.81,9.46,4.85,109.19,6144.65
543,71560,99999,2015-07-28,59.6,24,48.7,24,1012.0,24,1002.8,24,11.8,24,7.3,24,12.0,,71.2,55.2,0.00G,,10000,15.33,6471.52,-2.94,5.67,7.58,5.12,115.71,6340.19
544,71560,99999,2015-07-29,61.9,24,46.4,24,1013.7,24,1004.5,24,12.4,24,5.5,24,8.0,,70.7,54.0,0.08G,,0,16.61,6448.69,-3.04,2.02,16.04,5.5,117.29,6310.71
545,71560,99999,2015-07-30,62.3,24,44.7,24,1018.3,24,1009.0,24,12.4,24,5.1,24,8.0,,72.0,53.2,0.00G,,0,16.83,6445.88,-2.9,2.04,16.46,5.35,113.71,6311.52
546,71560,99999,2015-07-31,64.5,24,44.6,24,1017.3,24,1008.1,24,12.4,24,5.0,24,8.9,,74.5,52.7,0.00G,,0,18.06,6274.81,-2.94,3.81,18.23,5.25,120.15,6130.29
547,71560,99999,2015-08-01,68.6,24,45.2,24,1016.0,24,1006.9,24,12.4,24,5.0,24,8.9,,78.4,58.3,0.00G,,0,20.33,5606.73,-3.0,3.48,18.46,5.08,118.33,5464.15
548,71560,99999,2015-08-02,73.3,24,45.5,24,1017.1,24,1008.1,24,12.4,24,4.1,24,8.0,,87.4,57.0,0.00G,,0,22.94,5294.85,-3.08,2.83,20.0,5.4,115.04,5154.6
549,71560,99999,2015-08-03,80.5,24,50.2,24,1012.8,24,1003.9,24,12.4,24,4.9,24,9.9,,94.3,64.0,0.00G,,0,26.94,6280.98,-2.83,2.58,15.4,6.06,99.25,6160.54
550,71560,99999,2015-08-04,70.5,24,51.8,24,1015.8,24,1006.7,24,11.9,24,5.3,24,8.9,,90.3,62.8,0.03G,,10000,21.39,6180.19,-1.71,2.92,12.88,6.33,94.96,6064.96
551,71560,99999,2015-08-05,74.8,24,53.0,24,1014.1,24,1005.0,24,12.4,24,4.1,24,7.0,,87.8,59.4,0.00G,,0,23.78,6173.44,-2.67,1.0,14.98,5.83,109.67,6044.6
552,71560,99999,2015-08-06,76.0,24,55.6,24,1014.5,24,1005.5,24,12.3,24,4.6,24,9.9,,88.0,67.1,0.00G,,0,24.44,6244.88,-3.04,1.96,14.67,4.56,115.75,6111.08
553,71560,99999,2015-08-07,72.0,24,54.9,24,1016.6,24,1007.6,24,12.0,24,5.9,24,11.1,,85.1,61.0,0.00G,,10000,22.22,6137.52,-2.17,2.62,11.44,4.44,116.54,6004.9
554,71560,99999,2015-08-08,73.3,24,53.1,24,1021.4,24,1012.3,24,12.3,24,5.1,24,7.0,,82.4,64.2,0.05G,,0,22.94,5467.35,-1.67,2.79,9.81,4.23,115.9,5336.19
555,71560,99999,2015-08-09,72.0,24,55.1,24,1020.2,24,1011.1,24,11.5,24,5.1,24,8.0,,79.3,64.8,0.02G,,10000,22.22,5158.31,-1.71,1.4,9.44,4.25,116.5,5028.02
556,71560,99999,2015-08-10,73.2,24,55.3,24,1018.3,24,1009.2,24,12.4,24,4.6,24,7.0,,84.6,63.1,0.04G,,0,22.89,5935.56,-1.62,1.88,15.29,4.48,117.79,5797.92
557,71560,99999,2015-08-11,75.6,24,60.9,24,1017.4,24,1008.4,24,12.2,24,5.8,24,9.9,,85.6,66.0,0.00G,,0,24.22,6090.67,-2.04,5.06,13.29,4.83,117.27,5952.29
558,71560,99999,2015-08-12,79.4,24,62.7,24,1017.2,24,1008.3,24,11.4,24,5.5,24,8.9,,91.9,68.4,0.00G,,0,26.33,6220.71,-2.56,4.94,12.6,5.0,122.15,6078.35
559,71560,99999,2015-08-13,75.8,24,64.1,24,1011.4,24,1002.5,24,11.1,24,4.9,24,8.9,,85.6,65.8,0.02G,,10000,24.33,6255.33,-1.85,7.35,9.29,5.12,128.6,6106.88
560,71560,99999,2015-08-14,68.5,24,61.3,24,1008.0,24,999.0,24,11.1,24,5.3,24,9.9,,80.1,63.9,0.15G,,10000,20.28,5982.4,-2.0,5.81,10.12,4.31,136.81,5827.35
