,STN,WBAN,Date,TEMP,COUNT_1,DEWP,COUNT_2,SLP,COUNT_3,STP,COUNT_4,VISIB,COUNT_5,WDSP,COUNT_6,MXSPD,GUST,MAX,MIN,PRCP,SNDP,FRSHTT,Temp_C,Consommation,Thermique,Eolien,Solaire,Hydraulique,Pompage,Bioénergies,Ech. physiques
121,75630,99999,2014-05-02,59.3,24,46.1,24,1010.5,24,1004.8,24,33.5,24,14.3,24,24.1,,66.7,52.0,0.00G,,0,15.17,4093.08,145.35,26.6,99.5,1627.67,-7.69,57.04,2144.62
122,75630,99999,2014-05-03,58.1,24,43.6,24,1010.9,24,1005.2,24,15.8,24,27.9,24,35.0,,63.7,52.5,0.00G,,0,14.5,3998.48,145.42,41.85,184.21,1636.12,-14.88,58.73,1947.0
123,75630,99999,2014-05-04,56.8,24,40.3,24,1013.3,24,1007.6,24,20.7,24,16.5,24,22.0,,67.1,47.5,0.00G,,0,13.78,3783.48,145.83,29.52,182.15,1686.9,-17.96,57.6,1699.35
124,75630,99999,2014-05-05,58.7,24,42.8,24,1016.8,24,1011.0,24,29.9,24,4.4,24,9.9,,75.9,39.6,0.00G,,0,14.83,4077.92,326.73,3.17,181.19,1669.6,-14.75,56.38,1855.62
125,75630,99999,2014-05-06,58.5,22,45.1,22,1019.6,22,1013.8,22,32.2,22,3.6,22,9.9,,73.8,42.4,0.00G,,0,14.72,4173.27,331.17,5.71,152.71,1577.35,-12.75,58.67,2060.33
126,75630,99999,2014-05-07,62.2,23,51.3,23,1018.7,23,1013.0,23,31.1,23,3.2,23,8.0,,75.4,54.0,0.01G,,0,16.78,4156.06,294.73,2.56,131.12,1584.62,-13.81,53.15,2103.54
127,75630,99999,2014-05-08,64.2,24,48.4,24,1018.7,24,1013.0,24,33.3,24,4.8,24,11.1,,79.9,49.6,0.00G,,0,17.89,3860.38,175.92,4.0,167.98,1726.9,-13.0,58.38,1740.27
128,75630,99999,2014-05-09,69.1,18,51.5,18,1017.7,18,1012.0,18,30.0,18,8.4,18,14.0,,83.8,49.8,0.00E,,0,20.61,4008.62,176.83,6.88,180.98,1523.88,-8.48,55.23,2073.5
129,75630,99999,2014-05-10,67.8,24,51.9,24,1016.3,24,1010.7,24,35.2,24,6.6,24,13.0,,79.5,54.7,0.00G,,0,19.89,3810.71,165.31,6.19,143.04,1456.19,-9.56,50.54,1999.12
130,75630,99999,2014-05-11,63.3,24,47.1,24,1015.3,24,1009.6,24,32.9,24,6.3,24,18.1,,74.5,54.5,0.01G,,10000,17.39,3648.38,165.06,11.5,107.81,1086.81,-40.12,51.46,2265.88
131,75630,99999,2014-05-12,61.9,24,39.7,24,1016.8,24,1011.1,24,32.9,24,8.3,24,13.0,,72.0,52.7,0.02G,,0,16.61,3954.73,336.02,9.75,180.06,1450.94,-0.54,59.23,1919.48
132,75630,99999,2014-05-13,58.7,24,39.8,24,1018.6,24,1012.8,24,26.2,24,14.5,24,22.0,,68.0,51.1,0.00G,,0,14.83,4004.9,359.04,20.69,194.0,1589.5,-6.31,59.9,1787.88
133,75630,99999,2014-05-14,59.5,24,39.9,24,1024.1,24,1018.3,24,22.0,24,20.1,24,27.0,,69.1,50.4,0.00G,,0,15.28,4043.17,301.5,32.62,203.27,1483.88,-14.96,58.19,1978.62
134,75630,99999,2014-05-15,59.8,24,40.0,24,1021.5,24,1015.8,24,18.8,24,22.1,24,28.0,,68.7,51.6,0.00G,,0,15.44,4109.31,328.96,42.0,191.04,1431.67,-0.23,61.04,2054.79
135,75630,99999,2014-05-16,60.3,24,39.1,24,1016.7,24,1011.0,24,22.7,24,17.9,24,22.0,,71.1,48.6,0.00G,,0,15.72,4110.17,255.75,30.77,191.29,1460.81,-6.38,62.75,2115.31
136,75630,99999,2014-05-17,65.2,24,42.5,24,1014.4,24,1008.8,24,30.1,24,7.6,24,12.0,,78.8,52.9,0.00G,,0,18.44,3873.69,142.15,7.58,177.73,1318.65,-6.38,64.29,2169.65
137,75630,99999,2014-05-18,61.8,23,46.6,23,1014.2,23,1008.5,23,26.9,23,4.6,23,12.0,,77.2,45.9,0.00G,,0,16.56,3680.9,143.31,3.48,184.1,1208.42,-23.35,60.79,2104.06
138,75630,99999,2014-05-19,62.8,24,50.6,24,1011.0,24,1005.4,24,31.3,24,10.6,24,20.0,,72.5,51.4,0.05G,,10000,17.11,4102.6,144.77,14.54,64.12,1310.46,-7.44,53.08,2523.06
139,75630,99999,2014-05-20,69.1,24,53.1,24,1014.5,24,1008.9,24,30.9,24,9.7,24,14.0,,78.6,60.1,0.00G,,0,20.61,4056.9,144.67,23.17,159.73,1338.1,-0.4,53.31,2338.31
140,75630,99999,2014-05-21,73.6,24,50.9,24,1011.1,24,1005.5,24,26.9,24,13.8,24,22.0,,83.7,62.4,0.07G,,10000,23.11,4100.9,144.83,27.71,157.48,1423.06,-8.5,53.12,2303.27
141,75630,99999,2014-05-22,67.8,24,57.4,24,1011.1,24,1005.5,24,20.8,24,9.6,24,15.9,,75.7,61.0,0.00G,,10000,19.89,4113.35,144.19,34.35,87.46,1492.92,-13.79,54.21,2314.02
142,75630,99999,2014-05-23,62.7,24,50.8,24,1012.8,24,1007.1,24,19.4,24,8.2,24,19.0,,75.9,48.9,0.11G,,10000,17.06,4057.69,284.92,12.94,180.25,1653.08,-9.46,54.38,1881.71
143,75630,99999,2014-05-24,60.2,24,45.1,24,1017.5,24,1011.8,24,24.8,24,3.8,24,8.0,,76.3,45.0,0.28G,,0,15.67,3827.48,143.79,1.92,200.44,1311.75,0.0,59.27,2110.33
144,75630,99999,2014-05-25,61.3,24,50.5,24,1017.5,24,1011.7,24,35.2,24,3.7,24,13.0,,75.2,50.7,0.00G,,10000,16.28,3719.75,143.94,1.88,97.48,1245.81,-28.17,59.44,2199.46
145,75630,99999,2014-05-26,61.1,24,50.2,24,1016.1,24,1010.4,24,29.2,24,4.6,24,12.0,,73.9,49.6,0.00G,,0,16.17,4137.23,144.77,4.69,153.58,1645.62,-7.31,56.58,2139.1
146,75630,99999,2014-05-27,61.8,24,45.4,24,1015.7,24,1010.0,24,35.5,24,9.0,24,15.0,,71.6,50.9,0.00G,,0,16.56,4196.15,144.19,13.19,176.92,1682.65,-6.4,51.79,2133.88
147,75630,99999,2014-05-28,62.5,24,46.0,24,1012.5,24,1006.8,24,33.9,24,6.7,24,12.0,,77.0,43.3,0.00G,,0,16.94,4124.92,142.73,6.75,190.21,1747.92,0.0,49.21,1988.17
148,75630,99999,2014-05-29,66.6,24,46.1,24,1012.5,24,1006.9,24,30.7,24,13.3,24,18.1,,77.7,51.4,0.00G,,0,19.22,3882.5,143.27,16.38,161.42,1218.12,0.0,48.31,2295.02
149,75630,99999,2014-05-30,68.3,24,49.2,24,1013.6,24,1008.0,24,29.4,24,11.6,24,19.0,,80.8,59.4,0.00G,,10000,20.17,4012.0,143.6,17.27,160.56,1456.19,0.0,64.77,2169.67
150,75630,99999,2014-05-31,68.4,24,45.7,24,1014.9,24,1009.2,24,29.4,24,13.4,24,20.0,,77.7,58.3,0.04G,,0,20.22,3834.98,143.6,13.38,140.71,1195.62,-13.94,63.17,2292.35
151,75630,99999,2014-06-01,68.6,24,43.9,24,1016.9,24,1011.2,24,35.3,24,7.6,24,13.0,,81.0,48.9,0.00G,,0,20.33,3632.33,133.0,6.71,171.85,1029.85,-15.88,52.5,2254.31
152,75630,99999,2014-06-02,69.2,24,45.2,24,1015.6,24,1010.0,24,30.4,24,12.6,24,15.9,,79.7,59.7,0.00G,,0,20.67,3948.46,132.75,14.31,174.75,1347.67,-8.46,53.44,2233.9
153,75630,99999,2014-06-03,70.7,24,46.9,24,1013.2,24,1007.6,24,33.0,24,8.1,24,14.0,,83.3,59.7,0.00G,,0,21.5,3947.67,133.04,10.98,160.4,1297.96,-13.77,49.33,2309.81
154,75630,99999,2014-06-04,64.2,24,52.6,24,1012.4,24,1006.7,24,34.0,24,3.8,24,9.9,,77.0,52.3,0.00G,,10000,17.89,4006.9,133.75,2.56,103.35,1356.83,-6.54,48.81,2368.25
155,75630,99999,2014-06-05,64.4,24,48.5,24,1014.8,24,1009.2,24,31.0,24,3.9,24,12.0,,81.1,44.1,0.02G,,0,18.0,4042.5,131.85,2.6,192.54,1407.65,-9.56,49.71,2267.58
156,75630,99999,2014-06-06,68.8,24,51.3,24,1017.2,24,1011.5,24,33.3,24,4.2,24,9.9,,86.0,51.8,0.00G,,0,20.44,4103.0,131.71,8.35,165.17,1519.5,-3.31,50.31,2231.25
157,75630,99999,2014-06-07,72.5,24,52.6,24,1017.8,24,1012.2,24,28.6,24,4.3,24,12.0,,89.4,54.0,0.00G,,0,22.5,3851.38,131.98,4.85,184.48,1100.21,-15.94,49.69,2396.19
158,75630,99999,2014-06-08,74.3,24,52.4,24,1019.0,24,1013.4,24,29.2,24,4.1,24,11.1,,94.3,55.0,0.00G,,0,23.5,3642.25,131.9,3.69,179.98,1100.31,-27.75,47.06,2207.06
159,75630,99999,2014-06-09,77.1,24,52.7,24,1017.5,24,1012.0,24,35.0,24,3.8,24,8.9,,95.5,57.7,0.00G,,0,25.06,3816.94,131.85,0.77,182.0,988.23,-17.56,43.9,2487.96
160,75630,99999,2014-06-10,77.2,24,55.7,24,1017.4,24,1011.9,24,32.9,24,3.9,24,13.0,,96.6,59.2,0.00G,,0,25.11,4207.88,132.48,1.21,149.25,1213.65,-8.33,45.92,2673.9
161,75630,99999,2014-06-11,79.2,24,55.3,24,1019.3,24,1013.8,24,36.2,24,3.4,24,8.9,,96.8,60.1,0.00G,,0,26.22,4290.1,130.94,2.56,182.65,1213.29,-10.44,44.77,2726.38
162,75630,99999,2014-06-12,78.8,22,60.4,22,1018.4,22,1012.9,22,33.6,22,3.7,22,14.0,,98.8,62.2,0.00G,,0,26.0,4367.15,130.88,2.81,165.65,1168.19,-13.6,39.94,2873.42
163,75630,99999,2014-06-13,81.9,23,59.3,23,1014.2,23,1008.7,23,29.8,23,8.7,23,15.9,,97.0,65.1,0.00G,,0,27.72,4438.46,130.08,9.94,154.15,1193.25,-7.31,43.96,2914.38
164,75630,99999,2014-06-14,79.2,24,52.4,24,1009.6,24,1004.1,24,24.5,24,18.0,24,22.9,,88.0,71.6,0.00G,,0,26.22,4109.62,132.1,27.31,169.35,1084.46,-5.85,44.5,2657.73
165,75630,99999,2014-06-15,68.1,24,52.8,24,1011.9,24,1006.3,24,31.2,24,10.2,24,22.9,,81.3,62.8,0.00G,,10000,20.06,3765.77,128.67,14.12,73.96,942.79,-25.23,40.19,2591.44
166,75630,99999,2014-06-16,72.7,24,52.7,24,1012.5,24,1006.9,24,30.0,24,7.5,24,15.9,,85.8,60.6,0.02G,,0,22.61,4121.15,122.46,6.25,140.25,927.38,-8.33,41.83,2891.38
167,75630,99999,2014-06-17,70.1,24,50.0,24,1013.0,24,1007.4,24,32.0,24,8.0,24,15.9,,84.0,56.1,0.00G,,0,21.17,4151.5,101.06,6.52,119.75,880.71,-9.4,39.25,3013.62
168,75630,99999,2014-06-18,65.4,24,53.1,24,1016.0,24,1010.3,24,29.7,24,3.5,24,8.9,,80.1,55.0,0.00G,,10000,18.56,4035.75,100.25,1.27,102.81,996.65,-9.44,36.04,2808.08
169,75630,99999,2014-06-19,70.3,24,53.1,24,1016.5,24,1010.9,24,26.5,24,4.3,24,11.1,,86.9,51.3,0.07G,,0,21.28,4096.23,100.85,2.67,188.73,1031.62,-11.58,37.15,2746.71
170,75630,99999,2014-06-20,76.3,24,48.0,24,1013.7,24,1008.1,24,27.9,24,9.7,24,17.1,,90.3,57.2,0.00G,,0,24.61,4208.06,100.6,9.35,201.23,997.46,-15.77,37.67,2877.54
171,75630,99999,2014-06-21,76.5,24,52.9,24,1014.0,24,1008.4,24,36.2,24,6.4,24,11.1,,92.1,65.1,0.00G,,0,24.72,3986.12,101.06,7.31,193.38,941.9,-5.58,51.38,2696.62
172,75630,99999,2014-06-22,74.1,24,54.4,24,1017.3,24,1011.8,24,31.3,24,4.4,24,11.1,,88.2,58.5,0.00G,,0,23.39,3790.44,101.08,3.38,188.52,870.33,-28.48,51.5,2604.19
173,75630,99999,2014-06-23,75.0,24,58.7,24,1017.3,24,1011.8,24,31.9,24,4.1,24,12.0,,90.0,59.2,0.00G,,0,23.89,4252.04,98.02,2.06,173.98,1000.58,-8.33,41.77,2944.08
174,75630,99999,2014-06-24,77.8,24,59.8,24,1011.2,24,1005.7,24,29.6,24,5.2,24,9.9,,92.8,62.4,0.00G,,0,25.44,4328.27,101.27,4.06,169.81,1102.46,-4.17,34.5,2920.42
175,75630,99999,2014-06-25,72.2,24,57.7,24,1008.9,24,1003.4,24,26.9,24,6.5,24,13.0,,86.2,61.9,1.50G,,10000,22.33,4140.54,100.31,4.29,134.33,953.9,0.0,36.73,2910.92
176,75630,99999,2014-06-26,76.2,24,50.2,24,1010.8,24,1005.3,24,32.4,24,9.1,24,15.9,,87.6,65.8,0.19G,,0,24.56,4190.69,101.79,10.42,164.31,865.92,-5.6,59.79,2994.08
177,75630,99999,2014-06-27,74.1,24,54.9,24,1016.1,24,1010.5,24,34.6,24,5.3,24,9.9,,86.7,60.3,0.00G,,0,23.39,4240.25,101.08,4.02,193.92,971.25,-6.38,65.98,2910.42
178,75630,99999,2014-06-28,75.7,24,56.3,24,1014.3,24,1008.7,24,30.6,24,9.5,24,18.1,,85.8,63.7,0.00G,,0,24.28,3945.04,100.58,23.38,157.71,1159.69,-2.25,66.75,2439.17
179,75630,99999,2014-06-29,69.8,24,54.8,24,1013.2,24,1007.6,24,29.8,24,9.6,24,15.0,,80.2,63.9,0.21G,,0,21.0,3699.08,100.6,15.44,128.12,1111.81,-19.12,64.88,2297.33
180,75630,99999,2014-06-30,69.5,24,47.0,24,1015.7,24,1010.1,24,31.0,24,10.8,24,21.0,,80.1,55.4,0.00G,,0,20.83,4041.06,201.35,15.79,206.04,1400.98,-7.44,59.46,2164.96
181,75630,99999,2014-07-01,70.1,24,53.6,24,1015.5,24,1009.9,24,36.0,24,5.0,24,13.0,,84.2,52.9,0.00G,,10000,21.17,4141.83,109.58,8.12,169.9,1472.12,-4.25,67.17,2319.06
182,75630,99999,2014-07-02,73.3,24,59.3,24,1018.4,24,1012.9,24,33.4,24,4.1,24,11.1,,86.0,62.8,0.06G,,0,22.94,4211.02,110.29,3.48,166.44,1341.4,-8.5,65.12,2532.83
183,75630,99999,2014-07-03,74.3,24,60.6,24,1020.2,24,1014.6,24,26.9,24,3.6,24,12.0,,89.4,58.3,0.02G,,0,23.5,4316.0,110.65,0.75,182.83,1388.75,-2.12,67.02,2567.85
184,75630,99999,2014-07-04,73.6,24,61.9,24,1012.6,24,1007.0,24,21.7,24,7.4,24,21.0,,84.0,62.6,0.00G,,10000,23.11,4340.83,111.17,17.83,83.15,1507.83,-5.94,61.1,2565.6
185,75630,99999,2014-07-05,72.6,24,63.0,24,1014.5,24,1008.9,24,17.6,24,3.4,24,8.9,,85.8,62.4,0.12G,,100000,22.56,4025.1,111.17,1.67,178.02,1088.67,-12.73,63.17,2595.04
186,75630,99999,2014-07-06,75.1,24,60.1,24,1013.0,24,1007.5,24,26.2,24,9.2,24,18.1,,86.7,64.4,0.00G,,10000,23.94,3821.88,111.23,19.81,167.96,1021.06,-15.58,63.44,2453.88
187,75630,99999,2014-07-07,66.2,24,62.2,24,1014.6,24,1009.0,24,22.5,24,3.1,24,9.9,,77.4,60.8,1.20G,,10000,19.0,4179.92,111.12,4.65,99.56,1516.29,-5.31,62.29,2391.17
188,75630,99999,2014-07-08,67.7,24,53.8,24,1014.8,24,1009.2,24,31.4,24,9.2,24,14.0,,77.0,58.8,0.29G,,0,19.83,4179.08,120.06,10.75,189.29,1707.79,-5.31,66.5,2090.0
189,75630,99999,2014-07-09,66.6,24,50.3,24,1013.9,24,1008.2,24,33.9,24,11.8,24,18.1,,74.1,60.6,0.00G,,0,19.22,4313.62,144.58,18.88,184.65,1635.27,-14.88,69.92,2275.23
190,75630,99999,2014-07-10,64.7,24,52.1,24,1013.1,24,1007.5,24,33.4,24,13.0,24,20.0,,74.8,57.6,0.00G,,0,18.17,4353.33,141.44,19.56,160.79,1582.85,-18.06,72.75,2394.0
191,75630,99999,2014-07-11,69.0,24,55.2,24,1012.3,24,1006.7,24,23.8,24,19.8,24,26.0,,77.9,61.7,0.00G,,0,20.56,4385.85,140.83,31.0,200.62,1627.67,0.0,73.06,2312.79
192,75630,99999,2014-07-12,68.2,17,54.4,17,1013.1,17,1007.4,17,27.6,17,16.7,17,21.0,,75.4,63.5,0.00G,,0,20.11,4158.69,140.88,20.06,141.42,1643.29,-12.75,69.56,2156.38
193,75630,99999,2014-07-13,66.5,6,56.2,6,1014.0,6,1008.4,6,34.2,6,11.4,6,14.0,,73.4,64.8,0.00G,,0,19.17,3870.65,141.0,8.6,166.73,1315.83,-19.12,71.33,2186.31
194,75630,99999,2014-07-23,82.0,11,62.0,11,1009.4,11,1004.0,11,35.9,11,4.8,11,6.0,,89.1,69.8,0.00I,,0,27.78,4487.33,110.94,8.58,165.79,1237.35,-13.81,69.5,2909.0
195,75630,99999,2014-07-24,77.7,24,62.2,24,1010.5,24,1005.0,24,29.1,24,4.1,24,8.9,,89.8,65.5,0.00F,,0,25.39,4524.88,111.83,1.25,163.94,1306.62,-13.81,64.02,2891.27
196,75630,99999,2014-07-25,69.8,24,64.0,24,1012.5,24,1007.0,24,13.7,24,3.3,24,15.0,,82.0,61.9,0.00G,,10000,21.0,4447.79,111.08,1.56,98.71,1506.79,-6.38,60.19,2675.71
197,75630,99999,2014-07-26,73.2,24,59.5,24,1012.8,24,1007.3,24,24.2,24,8.8,24,17.1,,86.9,60.8,0.42G,,0,22.89,4126.33,111.6,8.44,179.23,1290.29,-12.75,68.06,2481.48
198,75630,99999,2014-07-27,76.7,24,57.9,24,1013.4,24,1007.9,24,27.7,24,13.5,24,21.0,,86.5,64.9,0.00G,,0,24.83,3991.77,111.33,19.17,189.81,1194.42,-16.31,67.88,2425.31
199,75630,99999,2014-07-28,72.7,24,59.3,24,1012.1,24,1006.5,24,32.6,24,6.1,24,15.9,,81.9,61.2,0.00G,,10000,22.61,4348.88,106.94,7.56,126.48,1427.4,-6.38,71.94,2614.71
200,75630,99999,2014-07-29,64.9,24,57.0,24,1010.4,24,1004.8,24,31.2,24,9.8,24,19.0,,73.9,56.7,0.12G,,10000,18.28,4315.83,103.5,14.92,152.44,1133.9,-20.19,59.85,2871.35
201,75630,99999,2014-07-30,72.2,24,60.4,24,1010.0,24,1004.4,24,26.2,24,16.4,24,24.1,,81.1,62.1,0.01G,,0,22.33,4326.58,212.25,22.33,201.12,1300.02,-10.62,62.48,2539.0
202,75630,99999,2014-07-31,77.0,24,58.7,24,1010.2,24,1004.7,24,23.7,24,14.6,24,19.0,,86.2,68.7,0.00G,,0,25.0,4378.42,256.83,22.02,197.71,1292.77,-14.88,67.73,2556.29
203,75630,99999,2014-08-01,74.3,24,58.7,24,1010.3,24,1004.7,24,32.1,24,3.9,24,11.1,,88.3,59.7,0.00G,,0,23.5,4336.31,301.02,2.98,180.42,1297.19,-14.88,69.9,2499.65
204,75630,99999,2014-08-02,73.3,24,64.1,24,1009.6,24,1004.1,24,17.7,24,3.8,24,11.1,,85.3,64.9,0.01G,,10000,22.94,4113.23,96.46,5.02,164.42,1270.77,-17.0,63.56,2530.0
205,75630,99999,2014-08-03,73.5,24,62.1,24,1012.5,24,1006.9,24,30.8,24,2.8,24,8.9,,86.4,61.5,0.38G,,0,23.06,3868.48,101.58,0.23,176.19,1162.23,-20.17,57.88,2390.48
206,75630,99999,2014-08-04,73.2,24,62.9,24,1015.7,24,1010.1,24,32.2,24,5.4,24,18.1,,85.1,65.8,0.00G,,0,22.89,4245.46,302.12,1.77,175.06,1058.15,-6.38,61.46,2653.31
207,75630,99999,2014-08-05,74.2,24,54.1,24,1015.9,24,1010.4,24,28.0,24,14.6,24,21.0,,84.2,64.4,0.00G,,0,23.44,4242.19,377.67,16.56,188.48,920.73,-9.56,62.65,2685.79
208,75630,99999,2014-08-06,75.5,24,52.7,24,1014.7,24,1009.2,24,33.7,24,8.8,24,15.0,,88.2,59.9,0.00G,,0,24.17,4228.19,325.1,8.92,189.42,1110.31,-10.62,59.62,2545.52
209,75630,99999,2014-08-07,76.7,24,58.9,24,1013.8,24,1008.3,24,32.8,24,8.0,24,14.0,,88.7,68.2,0.00G,,0,24.83,4280.27,115.88,7.17,181.88,979.31,-7.44,58.12,2945.52
210,75630,99999,2014-08-08,76.6,24,63.1,24,1013.5,24,1007.9,24,28.3,24,4.6,24,11.1,,90.7,62.6,0.00G,,0,24.78,4388.02,102.04,5.04,180.58,1010.1,-9.56,68.77,3030.96
211,75630,99999,2014-08-09,74.4,24,64.6,24,1014.3,24,1008.8,24,31.9,24,4.5,24,9.9,,89.1,63.1,0.28G,,10000,23.56,4121.67,103.17,4.44,154.29,931.4,-6.38,66.96,2867.71
212,75630,99999,2014-08-10,77.0,24,64.2,24,1013.0,24,1007.5,24,22.1,24,5.2,24,14.0,,90.9,64.0,0.00G,,0,25.0,3968.83,103.38,12.65,174.98,1056.96,-23.38,69.23,2575.04
213,75630,99999,2014-08-11,76.9,24,64.3,24,1014.2,24,1008.7,24,23.9,24,7.4,24,15.0,,89.1,68.2,0.02G,,10000,24.94,4331.46,103.35,5.08,168.33,970.65,-9.56,66.52,3026.98
214,75630,99999,2014-08-12,73.3,24,53.3,24,1012.9,24,1007.4,24,34.8,24,7.9,24,12.0,,86.4,62.6,0.00G,,0,22.94,4265.79,103.33,7.04,189.54,965.58,0.0,65.65,2934.79
215,75630,99999,2014-08-13,69.2,24,54.4,24,1010.8,24,1005.2,24,29.0,24,7.5,24,17.1,,79.5,59.7,0.44G,,10000,20.67,4138.96,103.81,10.33,144.56,1106.56,0.0,64.98,2708.75
216,75630,99999,2014-08-14,67.2,24,49.9,24,1015.3,24,1009.6,24,33.9,24,7.1,24,14.0,,79.7,53.8,0.02G,,0,19.56,4040.52,110.6,8.54,204.88,1094.27,0.0,67.46,2554.73
217,75630,99999,2014-08-15,67.6,24,50.2,24,1017.0,24,1011.4,24,36.4,24,6.6,24,13.0,,80.1,53.2,0.00G,,0,19.78,3845.31,107.0,9.31,193.75,1003.5,0.0,72.06,2459.58
218,75630,99999,2014-08-16,69.0,24,47.8,24,1018.4,24,1012.7,24,26.8,24,16.5,24,22.9,,78.8,59.7,0.00G,,0,20.56,3865.6,113.1,20.77,199.96,1048.92,0.0,67.9,2414.9
219,75630,99999,2014-08-17,69.3,24,50.4,24,1017.4,24,1011.8,24,35.1,24,4.9,24,11.1,,83.5,55.9,0.00G,,0,20.72,3702.08,102.75,7.21,193.29,993.25,0.0,61.56,2344.06
220,75630,99999,2014-08-18,70.6,24,56.2,24,1013.6,24,1008.0,24,32.2,24,4.7,24,11.1,,86.2,54.0,0.00G,,0,21.44,4052.73,106.62,4.4,186.75,1066.73,0.0,69.85,2618.38
221,75630,99999,2014-08-19,72.0,24,60.4,24,1012.8,24,1007.2,24,23.6,24,4.4,24,8.0,,82.4,63.9,0.20G,,10000,22.22,4148.54,110.71,3.42,160.46,1180.71,0.0,69.71,2623.29
222,75630,99999,2014-08-20,70.3,24,51.0,24,1014.6,24,1009.0,24,36.4,24,7.2,24,12.0,,82.8,61.9,0.00G,,0,21.28,4104.38,108.67,8.77,160.83,888.1,0.0,70.29,2867.88
223,75630,99999,2014-08-21,69.0,24,48.5,24,1015.6,24,1010.0,24,32.7,24,8.2,24,17.1,,81.0,59.0,0.00G,,0,20.56,4091.4,102.69,8.46,192.73,1106.6,0.0,72.21,2608.52
224,75630,99999,2014-08-22,66.0,24,52.7,24,1015.9,24,1010.3,24,33.8,24,2.2,24,5.1,,78.1,51.1,0.00G,,10000,18.89,4120.62,103.35,3.1,135.35,1098.23,0.0,71.1,2709.42
225,75630,99999,2014-08-23,70.5,24,49.0,24,1016.1,24,1010.5,24,28.7,24,9.8,24,15.9,,81.7,62.1,0.01G,,10000,21.39,3939.42,103.23,10.23,188.08,1016.19,0.0,71.19,2550.33
226,75630,99999,2014-08-24,68.5,24,45.9,24,1017.9,24,1012.3,24,28.3,24,11.9,24,18.1,,79.5,60.4,0.00G,,0,20.28,3703.42,103.25,12.54,167.15,888.17,0.0,73.08,2459.02
227,75630,99999,2014-08-25,67.9,24,47.2,24,1016.6,24,1010.9,24,33.1,24,4.0,24,9.9,,83.7,50.4,0.00G,,0,19.94,4003.08,113.94,4.77,164.5,917.4,0.0,69.9,2732.5
228,75630,99999,2014-08-26,75.5,24,61.7,24,1012.2,24,1006.6,24,29.6,24,5.2,24,8.9,,86.0,62.4,0.00G,,10000,24.17,4219.02,118.56,4.31,87.71,979.33,0.0,65.15,2963.92
229,75630,99999,2014-08-27,74.4,24,56.5,24,1013.7,24,1008.2,24,29.4,24,7.5,24,13.0,,86.2,61.3,0.04G,,10000,23.56,4274.27,399.96,5.48,188.31,1137.46,0.0,71.31,2471.62
230,75630,99999,2014-08-28,77.2,24,53.1,24,1015.2,24,1009.6,24,32.8,24,9.2,24,15.0,,92.8,64.8,0.00G,,0,25.11,4345.92,439.98,6.96,184.81,1140.73,0.0,70.4,2502.92
231,75630,99999,2014-08-29,76.0,24,59.0,24,1016.4,24,1010.9,24,34.2,24,3.3,24,14.0,,89.4,63.9,0.00G,,0,24.44,4256.54,315.1,3.17,137.9,1137.6,0.0,68.85,2593.81
232,75630,99999,2014-08-30,75.6,24,57.2,24,1016.0,24,1010.4,24,34.2,24,11.3,24,15.0,,85.6,67.1,0.00G,,0,24.22,4009.6,110.94,10.73,155.02,1035.38,0.0,70.0,2627.65
233,75630,99999,2014-08-31,74.0,24,52.7,24,1014.5,24,1009.0,24,28.2,24,14.2,24,19.0,,84.6,66.4,0.00G,,0,23.33,3794.25,103.31,18.5,183.12,958.17,0.0,71.02,2459.88
234,75630,99999,2014-09-01,69.6,24,47.2,24,1013.5,24,1007.9,24,22.8,24,23.3,24,28.9,,77.7,63.0,0.00G,,0,20.89,4038.15,107.71,31.56,199.06,963.94,0.0,65.52,2670.52
235,75630,99999,2014-09-02,70.1,24,46.9,24,1011.9,24,1006.3,24,26.2,24,20.3,24,27.0,,80.1,61.2,0.00G,,0,21.17,4103.33,108.02,25.73,188.38,869.54,0.0,70.25,2841.27
236,75630,99999,2014-09-03,70.5,23,47.8,23,1012.8,23,1007.2,23,37.0,23,7.0,23,13.0,,85.3,57.7,0.00G,,0,21.39,4070.27,107.98,5.75,181.65,1027.65,0.0,71.25,2676.21
237,75630,99999,2014-09-04,68.5,23,50.4,23,1014.5,23,1008.9,23,33.0,23,3.6,23,11.1,,86.5,50.2,0.00G,,0,20.28,4165.67,108.48,1.96,177.79,1036.4,0.0,67.65,2773.46
238,75630,99999,2014-09-05,72.1,24,57.3,24,1013.6,24,1008.0,24,33.5,24,3.2,24,7.0,,87.1,60.4,0.00G,,0,22.28,4227.79,110.19,1.48,149.31,1022.75,0.0,51.65,2892.48
239,75630,99999,2014-09-06,72.7,24,57.4,24,1011.7,24,1006.1,24,27.3,24,2.8,24,9.9,,90.0,57.0,0.01G,,0,22.61,3986.1,109.38,1.44,172.96,757.04,0.0,45.6,2899.67
240,75630,99999,2014-09-07,73.7,24,62.1,24,1012.9,24,1007.3,24,20.1,24,3.3,24,12.0,,89.6,57.9,0.00G,,0,23.17,3820.71,109.21,4.12,166.06,689.52,0.0,38.17,2813.65
241,75630,99999,2014-09-08,74.8,24,65.5,24,1015.5,24,1010.0,24,16.1,24,5.6,24,12.0,,88.0,64.6,0.01G,,10000,23.78,4276.1,107.83,3.96,131.81,893.31,0.0,37.67,3101.4
