,STN,WBAN,Date,TEMP,COUNT_1,DEWP,COUNT_2,SLP,COUNT_3,STP,COUNT_4,VISIB,COUNT_5,WDSP,COUNT_6,MXSPD,GUST,MAX,MIN,PRCP,SNDP,FRSHTT,Temp_C,Consommation,Thermique,Nucléaire,Eolien,Solaire,Hydraulique,Pompage,Bioénergies,Ech. physiques
1119,74910,99999,2017-02-14,43.7,24,35.3,24,,0,,0,4.7,17,5.3,24,11.1,,55.8,35.6,0.00G,,0,6.5,9314.4,649.98,10800.33,188.19,44.4,3394.77,-425.94,105.21,-5442.48
1120,74910,99999,2017-02-15,42.8,24,36.9,24,,0,,0,4.1,11,1.4,24,4.1,,55.6,32.2,0.00G,,0,6.0,9151.1,678.71,11093.48,93.19,66.75,2616.4,-362.92,109.65,-5144.08
1121,74910,99999,2017-02-16,41.7,24,35.9,24,,0,,0,4.0,10,1.4,24,5.1,,59.0,28.4,0.00G,,100000,5.39,9088.08,668.42,11555.02,13.12,87.15,2588.17,-318.46,111.79,-5616.92
1122,74910,99999,2017-02-17,42.5,24,37.3,24,,0,,0,4.9,20,4.1,24,13.0,,54.3,29.5,0.00G,,100000,5.83,9086.5,675.54,11317.0,47.94,87.9,3215.1,-226.75,121.02,-6151.19
1123,74910,99999,2017-02-18,42.9,24,35.2,24,,0,,0,5.4,8,4.3,24,8.9,,53.8,32.0,0.00G,,0,6.06,8289.0,660.23,9322.31,49.19,114.54,2171.71,-558.44,127.27,-3598.0
1124,74910,99999,2017-02-19,38.5,24,31.5,24,,0,,0,4.0,9,1.5,24,5.1,,55.4,26.2,0.00G,,0,3.61,8091.12,655.96,9962.12,54.1,109.12,1530.0,-978.46,123.23,-3364.98
1125,74910,99999,2017-02-20,38.7,24,32.0,24,,0,,0,5.5,12,1.6,24,5.1,,55.8,25.7,0.00G,,0,3.72,9068.56,641.71,10275.31,98.25,107.48,2450.08,-382.9,112.52,-4233.85
1126,74910,99999,2017-02-21,46.2,24,41.4,24,,0,,0,6.1,24,2.2,24,6.0,,54.1,37.0,0.00G,,10000,7.89,8905.0,660.54,10207.21,112.23,51.54,2327.71,-374.06,111.12,-4191.4
1127,74910,99999,2017-02-22,48.7,24,42.6,24,,0,,0,6.1,15,1.4,24,5.1,,64.4,37.4,0.00G,,0,9.28,8592.25,516.27,10121.67,90.56,100.4,2386.35,-294.17,117.67,-4446.71
1128,74910,99999,2017-02-23,52.6,24,35.8,24,,0,,0,,0,8.2,24,17.1,22.0,69.8,30.9,0.00G,,0,11.44,8606.19,601.9,10149.69,192.38,87.06,2267.69,-271.35,122.77,-4544.23
1129,74910,99999,2017-02-24,48.7,24,36.8,24,,0,,0,6.2,21,8.4,24,15.9,,63.0,39.2,0.10G,,10000,9.28,8635.48,613.1,10289.98,178.25,64.81,3072.29,-290.5,128.52,-5421.23
1130,74910,99999,2017-02-25,42.0,24,31.6,24,,0,,0,10.1,8,5.3,24,11.1,,52.7,32.0,0.00G,,0,5.56,8248.81,601.52,10479.33,108.65,124.62,2545.79,-509.42,124.02,-5225.71
1131,74910,99999,2017-02-26,41.2,24,31.5,24,,0,,0,,0,1.7,24,7.0,,59.4,27.3,0.00G,,0,5.11,7788.19,243.83,11126.48,64.48,106.67,1802.08,-991.5,123.46,-4687.31
1132,74910,99999,2017-02-27,49.0,24,36.3,24,,0,,0,6.4,9,5.7,24,19.0,28.9,66.2,34.2,0.00G,,0,9.44,8579.79,442.25,11121.08,240.04,83.4,2338.71,-445.85,123.35,-5323.33
1133,74910,99999,2017-02-28,50.7,24,38.5,24,,0,,0,8.1,24,13.8,24,22.9,46.0,61.0,39.2,0.60G,,10000,10.39,9013.15,456.79,11194.85,282.0,32.27,2969.56,-324.81,122.27,-5719.9
1134,74910,99999,2017-03-01,44.3,24,37.0,24,,0,,0,7.4,24,9.7,24,15.9,,48.9,39.2,0.42G,,10000,6.83,9430.67,468.06,11242.79,218.75,32.85,3626.27,-306.35,122.9,-5974.52
1135,74910,99999,2017-03-02,45.5,24,42.8,24,,0,,0,5.7,24,5.9,24,13.0,,51.8,39.2,0.68G,,10000,7.5,8959.83,436.96,11140.71,82.71,76.29,3639.25,-395.04,123.73,-6144.73
1136,74910,99999,2017-03-03,43.6,24,38.8,24,,0,,0,3.0,9,2.7,24,7.0,,52.5,32.9,0.13G,,100000,6.44,8859.98,533.77,11119.69,277.81,61.23,3586.33,-365.92,122.44,-6475.38
1137,74910,99999,2017-03-04,45.9,24,38.0,24,,0,,0,7.7,19,6.9,24,21.0,36.9,61.2,34.9,0.00G,,10000,7.72,8064.38,449.15,11060.12,233.31,29.23,3225.65,-653.31,124.69,-6404.46
1138,74910,99999,2017-03-05,45.5,24,38.9,24,,0,,0,7.3,21,7.2,24,14.0,,52.3,40.3,0.32G,,10000,7.5,8078.6,227.94,10755.71,220.02,40.12,2871.25,-1175.08,119.19,-4980.44
1139,74910,99999,2017-03-06,44.6,24,38.9,23,,0,,0,5.5,24,9.6,24,26.0,36.9,55.8,33.8,0.60G,,10010,7.0,9149.17,439.67,11168.65,222.4,52.58,4256.62,-431.73,109.58,-6668.58
1140,74910,99999,2017-03-07,40.6,24,37.0,24,,0,,0,7.0,24,2.3,24,6.0,,46.0,33.8,1.66G,,110000,4.78,9504.94,444.75,11027.92,152.83,48.46,5158.9,-56.6,113.48,-7384.77
1141,74910,99999,2017-03-08,40.6,24,36.5,24,,0,,0,5.0,24,1.9,24,5.1,,48.2,30.7,0.09G,,110000,4.78,9592.98,538.83,11179.31,145.56,54.92,4230.06,-264.12,114.85,-6406.31
1142,74910,99999,2017-03-09,50.0,24,44.1,24,,0,,0,6.3,24,2.2,24,7.0,,59.4,42.8,0.01G,,0,10.0,8967.52,473.1,11109.9,114.4,85.71,3877.69,-386.88,119.19,-6425.54
1143,74910,99999,2017-03-10,54.3,24,41.2,24,,0,,0,8.8,12,6.2,24,12.0,,64.4,47.5,0.00G,,0,12.39,8376.12,525.44,11035.62,116.12,127.62,4090.38,-362.02,126.04,-7282.9
1144,74910,99999,2017-03-11,48.9,24,37.5,24,,0,,0,,0,2.2,24,6.0,,64.4,34.7,0.00G,,0,9.39,7428.44,180.67,10950.62,47.27,135.4,3347.23,-590.71,125.15,-6767.19
1145,74910,99999,2017-03-12,48.3,24,39.2,24,,0,,0,,0,1.5,24,5.1,,62.6,37.2,0.00G,,0,9.06,6973.04,171.38,10342.04,76.9,69.21,2923.38,-1079.33,124.62,-5655.02
1146,74910,99999,2017-03-13,50.7,24,40.9,24,,0,,0,4.8,8,2.7,24,9.9,,67.1,35.2,0.00G,,0,10.39,8004.83,433.44,10986.29,135.9,114.98,3670.35,-386.73,118.15,-7067.71
1147,74910,99999,2017-03-14,48.2,24,37.6,24,,0,,0,,0,3.1,24,9.9,,66.2,33.8,0.00G,,0,9.0,8130.23,452.17,10557.08,132.69,120.56,3978.0,-439.62,118.1,-6788.5
1148,74910,99999,2017-03-15,48.6,24,37.5,24,,0,,0,4.6,6,2.6,24,6.0,,64.4,33.6,0.00G,,0,9.22,8132.6,441.42,11154.92,95.92,139.62,4147.65,-274.25,121.06,-7693.54
1149,74910,99999,2017-03-16,49.9,24,39.6,24,,0,,0,4.1,10,1.4,24,5.1,,68.0,34.9,0.00G,,0,9.94,8000.38,441.0,11200.04,28.73,142.9,3422.12,-283.75,119.92,-7070.73
1150,74910,99999,2017-03-17,51.4,24,40.6,24,,0,,0,5.5,7,2.3,24,5.1,,73.4,36.9,0.00G,,0,10.78,7614.69,429.19,11247.96,64.9,145.52,3526.25,-347.4,114.98,-7566.54
1151,74910,99999,2017-03-18,50.1,24,42.9,24,,0,,0,6.4,24,2.9,24,8.9,,55.6,42.8,0.00G,,10000,10.06,6981.21,178.94,9741.21,139.27,71.29,2972.56,-914.6,101.65,-5309.17
1152,74910,99999,2017-03-19,54.1,24,46.4,24,,0,,0,5.4,20,2.9,24,9.9,,65.8,44.6,0.00G,,0,12.28,6565.81,165.19,7944.38,109.75,112.92,2515.12,-1143.25,104.21,-3242.46
1153,74910,99999,2017-03-20,54.9,24,45.8,24,,0,,0,6.9,16,3.1,24,8.9,,64.6,46.4,0.00G,,0,12.72,7472.6,432.31,10512.4,52.77,92.48,3789.5,-252.98,115.75,-7269.44
1154,74910,99999,2017-03-21,52.6,24,42.8,24,,0,,0,6.4,24,2.2,24,8.9,,61.0,43.2,0.00G,,0,11.44,7727.31,441.33,10837.44,45.52,71.56,3684.73,-283.62,124.4,-7193.85
1155,74910,99999,2017-03-22,49.5,24,42.2,24,,0,,0,7.6,22,5.1,24,9.9,,56.3,45.7,0.00G,,10000,9.72,8078.67,444.69,11257.1,60.29,106.58,3868.73,-275.58,122.15,-7505.29
1156,74910,99999,2017-03-23,51.4,24,42.9,24,,0,,0,7.7,21,6.1,24,11.1,,59.4,45.3,0.05G,,10010,10.78,8174.52,401.5,11182.98,165.1,49.94,4194.15,-199.88,122.71,-7741.9
1157,74910,99999,2017-03-24,51.3,24,44.7,24,,0,,0,7.6,20,4.8,24,15.9,,57.4,44.6,0.02G,,10000,10.72,8298.71,451.96,10827.17,85.06,28.08,4270.71,-311.94,114.83,-7167.12
1158,74910,99999,2017-03-25,51.9,24,43.5,24,,0,,0,5.4,23,9.9,24,18.1,,63.0,44.6,0.00G,,10000,11.06,7402.38,178.94,9952.33,120.79,57.52,3365.02,-863.54,108.19,-5516.71
1159,74910,99999,2017-03-26,51.4,24,40.1,24,,0,,0,6.7,11,5.1,24,11.1,,62.6,40.8,0.20G,,10000,10.78,6864.15,172.71,9195.46,45.44,148.9,3078.46,-941.12,109.19,-4944.88
1160,74910,99999,2017-03-27,50.8,24,41.1,24,,0,,0,6.8,9,2.6,24,9.9,20.0,67.5,34.9,0.00G,,0,10.44,7712.67,437.65,9882.54,131.85,152.69,3725.06,-374.06,103.67,-6346.73
1161,74910,99999,2017-03-28,53.5,24,42.4,24,,0,,0,6.4,9,2.4,24,6.0,,69.8,40.8,0.00G,,0,11.94,7647.1,455.0,10211.27,50.96,139.9,3127.44,-361.75,103.77,-6079.4
1162,74910,99999,2017-03-29,53.6,24,41.2,24,,0,,0,6.6,14,2.8,24,9.9,,71.6,37.4,0.00G,,0,12.0,7496.98,469.52,10232.46,61.19,159.92,3244.9,-376.27,112.58,-6407.25
1163,74910,99999,2017-03-30,55.4,24,42.9,24,,0,,0,6.6,14,1.2,24,4.1,,74.1,38.5,0.00G,,0,13.0,7461.58,466.35,11030.98,87.46,160.46,3024.35,-580.92,120.48,-6847.25
1164,74910,99999,2017-03-31,55.1,24,42.7,24,,0,,0,,0,1.8,24,5.1,,69.8,40.8,0.00G,,0,12.83,7134.77,455.1,10905.04,218.15,108.5,2759.67,-678.98,125.08,-6757.79
1165,74910,99999,2017-04-01,50.5,24,42.5,24,,0,,0,6.6,20,3.2,24,8.0,,59.7,45.7,0.00G,,10000,10.28,6688.19,72.77,10729.1,49.5,54.71,2818.67,-346.58,119.77,-6809.75
1166,74910,99999,2017-04-02,48.7,24,44.7,24,,0,,0,5.4,24,3.3,24,8.0,,55.4,41.0,0.04G,,110000,9.28,6698.23,35.62,10710.04,133.23,57.04,2271.48,-566.5,104.46,-6047.52
1167,74910,99999,2017-04-03,52.0,24,44.4,24,,0,,0,5.0,17,3.7,24,9.9,,69.8,36.3,0.00G,,100000,11.11,7515.96,305.38,11010.31,128.73,138.48,3289.94,-194.46,92.1,-7254.65
1168,74910,99999,2017-04-04,53.8,24,42.7,24,,0,,0,5.4,13,4.8,24,12.0,,65.7,40.3,0.00G,,100000,12.11,7599.31,305.69,11184.15,149.0,122.67,3056.77,-276.75,89.69,-7032.08
1169,74910,99999,2017-04-05,55.6,24,38.8,24,,0,,0,7.0,6,9.6,24,17.1,27.0,63.9,47.1,0.00G,,0,13.11,7631.21,302.48,11166.96,238.19,135.27,2758.85,-279.1,86.06,-6777.52
1170,74910,99999,2017-04-06,53.4,24,38.4,24,,0,,0,6.7,5,9.4,24,15.9,,63.0,37.4,0.00G,,0,11.89,7747.08,311.79,11125.96,242.96,149.4,2832.35,-196.44,76.85,-6795.92
1171,74910,99999,2017-04-07,53.7,24,39.1,24,,0,,0,,0,5.3,24,11.1,,68.5,39.2,0.00G,,0,12.06,7607.31,315.4,11140.98,118.1,173.48,3111.85,-130.35,76.85,-7199.25
1172,74910,99999,2017-04-08,55.0,24,42.2,24,,0,,0,,0,1.9,24,5.1,,73.4,37.2,0.00G,,0,12.78,6484.5,111.6,10218.33,57.29,171.65,2479.44,-554.08,79.42,-6079.12
1173,74910,99999,2017-04-09,57.2,24,44.2,24,,0,,0,,0,1.7,24,6.0,,77.0,39.4,0.00G,,0,14.0,5963.29,42.85,9039.79,68.6,171.38,2161.54,-772.44,78.88,-4827.04
1174,74910,99999,2017-04-10,59.1,24,44.3,24,,0,,0,,0,2.8,24,12.0,,77.9,40.5,0.00G,,0,15.06,6867.23,290.02,9741.0,47.12,156.77,2789.77,-367.92,79.92,-5869.46
1175,74910,99999,2017-04-11,57.4,24,44.7,24,,0,,0,6.5,19,6.6,24,13.0,,72.9,49.8,0.00G,,0,14.11,7038.52,306.77,9625.71,126.71,144.23,2790.54,-194.31,87.12,-5848.25
1176,74910,99999,2017-04-12,53.8,24,41.6,24,,0,,0,,0,2.8,24,7.0,,69.8,38.7,0.00G,,0,12.11,7242.23,329.6,10188.58,54.08,171.65,2458.21,-211.08,86.96,-5835.94
1177,74910,99999,2017-04-13,55.2,24,41.7,24,,0,,0,6.7,4,2.7,24,8.9,,73.6,36.3,0.00G,,0,12.89,7251.77,314.98,10126.69,66.6,175.4,2725.54,-191.73,82.1,-6047.67
1178,74910,99999,2017-04-14,54.9,24,41.6,24,,0,,0,8.1,5,2.5,24,7.0,,73.4,37.2,0.00G,,0,12.72,7075.44,44.29,10138.04,68.1,156.83,2248.19,-282.6,81.85,-5379.52
1179,74910,99999,2017-04-15,55.9,24,42.9,24,,0,,0,6.7,24,4.2,24,12.0,,66.2,45.3,0.00E,,0,13.28,6306.0,37.06,9918.17,96.04,82.46,2061.44,-522.48,84.04,-5450.81
1180,74910,99999,2017-04-16,56.8,24,42.3,24,,0,,0,6.4,22,8.2,24,12.0,,64.2,48.2,0.00F,,0,13.78,5981.17,36.77,8048.71,144.98,119.5,1699.81,-976.1,91.21,-3183.83
1181,74910,99999,2017-04-17,52.7,24,37.2,24,,0,,0,6.8,10,4.8,24,8.9,,66.0,35.6,0.00G,,0,11.5,6209.67,37.58,7720.25,112.77,151.52,1744.06,-746.52,89.17,-2899.04
1182,74910,99999,2017-04-18,51.4,24,27.9,24,,0,,0,6.8,10,13.4,24,20.0,28.9,58.3,42.8,0.00G,,0,10.78,7323.44,323.77,9811.65,266.92,170.35,2258.92,-242.54,91.9,-5357.54
1183,74910,99999,2017-04-19,46.1,24,27.8,24,,0,,0,6.6,16,14.9,24,22.0,34.0,55.6,39.2,0.00G,,0,7.83,8012.9,319.75,10200.75,265.1,170.79,2314.19,-200.15,89.33,-5147.02
1184,74910,99999,2017-04-20,46.2,24,26.9,24,,0,,0,6.8,9,13.1,24,17.1,,56.3,36.9,0.00G,,0,7.89,8216.65,326.85,10238.42,186.62,183.52,1877.85,-234.69,95.5,-4457.42
1185,74910,99999,2017-04-21,48.0,24,27.9,24,,0,,0,,0,5.5,24,13.0,,63.9,31.8,0.00G,,0,8.89,7959.08,384.98,10182.65,81.0,180.38,1949.73,-160.08,98.29,-4757.71
1186,74910,99999,2017-04-22,51.5,24,32.2,24,,0,,0,,0,2.8,24,9.9,,71.6,31.1,0.00G,,0,10.83,6798.48,42.52,9805.83,45.88,179.98,1534.04,-528.94,105.23,-4386.19
1187,74910,99999,2017-04-23,55.5,24,39.3,24,,0,,0,,0,6.4,24,13.0,,70.2,38.1,0.00G,,0,13.06,6188.06,58.98,8886.48,119.58,182.48,1253.85,-1146.98,113.06,-3279.48
1188,74910,99999,2017-04-24,57.2,24,39.5,24,,0,,0,,0,5.6,24,13.0,,77.0,35.1,0.00G,,0,14.0,7073.79,305.79,10048.48,101.54,173.79,2038.65,-450.81,100.1,-5243.83
1189,74910,99999,2017-04-25,54.4,24,46.6,24,1009.2,4,981.3,4,5.9,17,3.9,24,9.9,,67.6,48.2,0.00G,,10000,12.44,7306.98,295.33,9979.9,157.6,37.19,2160.85,-359.81,92.4,-5056.4
1190,74910,99999,2017-04-26,47.1,24,41.8,24,,0,,0,6.1,24,5.2,24,11.1,,54.1,42.8,0.90G,,10000,8.39,8011.48,419.44,10164.19,45.52,55.04,2953.85,-251.54,90.29,-5465.25
1191,74910,99999,2017-04-27,43.4,24,36.8,24,,0,,0,6.3,24,5.9,24,9.9,,46.6,39.2,0.04G,,10000,6.33,8353.48,391.44,10216.15,105.21,97.02,3080.94,-281.35,89.12,-5345.0
1192,74910,99999,2017-04-28,43.9,24,35.5,24,,0,,0,6.1,23,5.9,24,13.0,,51.8,33.8,0.15G,,10000,6.61,8297.21,324.58,10260.35,128.77,115.08,2882.08,-393.17,90.81,-5111.27
1193,74910,99999,2017-04-29,45.7,24,35.5,24,,0,,0,3.5,10,2.6,24,7.0,,62.8,28.9,0.02G,,100000,7.61,7112.06,87.1,8912.08,106.81,194.54,1791.9,-425.92,92.42,-3646.6
1194,74910,99999,2017-04-30,52.9,24,39.5,24,,0,,0,6.5,7,4.0,24,15.0,31.1,69.8,33.8,0.00G,,10000,11.61,6385.96,49.08,6000.04,299.92,126.04,1104.67,-1040.48,91.1,-244.35
1195,74910,99999,2017-05-01,47.3,24,39.6,24,,0,,0,6.3,23,4.0,24,8.9,,61.2,40.3,0.41G,,10000,8.5,6526.65,50.6,6371.58,117.58,120.94,1782.23,-640.96,88.33,-1363.69
1196,74910,99999,2017-05-02,46.3,24,42.2,23,,0,,0,6.3,21,5.7,24,11.1,18.1,57.2,35.6,0.11G,,10010,7.94,7964.17,322.08,8509.69,126.75,73.31,3179.0,-186.58,88.81,-4148.9
1197,74910,99999,2017-05-03,51.5,24,43.9,24,,0,,0,6.9,21,4.2,24,11.1,21.0,61.2,44.6,0.20G,,10000,10.83,7995.88,396.85,8950.77,12.65,118.77,2987.21,-258.21,84.98,-4297.27
1198,74910,99999,2017-05-04,48.7,24,44.7,23,,0,,0,7.4,19,4.1,24,8.0,,57.2,35.6,0.03G,,10000,9.28,7847.62,391.69,8642.0,23.33,116.21,2931.65,-265.94,80.17,-4071.79
1199,74910,99999,2017-05-05,53.5,24,45.0,24,,0,,0,4.3,10,2.1,24,5.1,,69.8,39.0,0.13G,,100000,11.94,7563.27,344.08,8750.29,85.92,160.23,2672.27,-428.12,89.79,-4111.25
1200,74910,99999,2017-05-06,50.2,24,48.6,22,1012.5,8,984.6,8,5.9,20,3.7,24,12.0,,61.2,32.0,0.00G,,10000,10.11,6673.38,100.9,7204.23,227.69,47.77,2265.46,-668.62,96.5,-2600.54
1201,74910,99999,2017-05-07,52.7,24,48.7,24,,0,,0,6.0,24,2.2,24,7.0,,57.6,49.6,1.13G,,10000,11.5,6360.62,125.23,7066.1,150.56,86.54,2799.73,-828.52,95.77,-3134.77
1202,74910,99999,2017-05-08,54.2,24,46.5,24,,0,,0,5.9,24,4.8,24,12.0,,59.5,49.5,0.06G,,10000,12.33,6532.0,295.96,6781.31,157.65,114.69,3089.44,-514.79,92.17,-3484.19
1203,74910,99999,2017-05-09,55.0,24,42.6,24,,0,,0,6.7,12,8.7,24,12.0,,64.8,46.4,0.00G,,0,12.78,7440.83,311.42,7866.35,148.67,176.94,3516.48,-185.98,85.81,-4478.69
1204,74910,99999,2017-05-10,55.0,23,45.1,22,1008.2,4,980.6,4,6.7,7,3.5,23,11.1,,72.5,39.2,0.00G,,10000,12.78,7450.67,329.54,7801.81,160.56,132.42,3293.15,-263.58,79.19,-4082.33
1205,74910,99999,2017-05-11,51.5,16,,0,,0,,0,5.5,14,4.9,16,14.0,24.1,60.8,37.4,99.99,,10000,10.83,7484.98,318.02,7863.08,226.19,38.71,3469.19,-297.9,81.98,-4214.29
1206,74910,99999,2017-05-12,52.5,24,49.3,21,,0,,0,7.7,19,5.8,24,12.0,,63.0,39.2,1.06F,,10000,11.39,7321.06,295.71,7847.08,82.42,87.25,3732.79,-513.98,85.48,-4295.65
1207,74910,99999,2017-05-13,59.5,23,52.1,23,1015.5,8,988.1,8,8.3,16,4.5,23,8.9,,70.3,33.8,0.01F,,10000,15.28,6303.04,52.25,6911.71,42.0,106.88,3321.33,-951.6,88.92,-3268.46
1208,74910,99999,2017-05-14,62.6,24,52.1,24,,0,,0,6.6,13,3.7,24,7.0,,74.3,49.8,0.00F,,0,17.0,5822.48,45.19,6901.1,37.19,159.9,3018.98,-945.33,90.52,-3485.08
1209,74910,99999,2017-05-15,63.4,24,50.8,24,,0,,0,,0,2.9,24,8.0,,77.7,48.2,0.01G,,0,17.44,6812.77,310.46,8754.04,63.69,185.85,3889.71,-237.75,84.85,-6238.08
1210,74910,99999,2017-05-16,64.8,24,51.5,24,,0,,0,,0,2.1,24,5.1,,80.6,48.0,0.00G,,0,18.22,6849.56,305.52,9103.92,33.81,180.12,3792.17,-264.27,84.98,-6386.75
1211,74910,99999,2017-05-17,67.9,24,54.6,24,,0,,0,,0,2.7,24,8.0,,84.2,51.8,0.01G,,0,19.94,6827.25,37.67,9207.52,109.23,184.75,3667.85,-324.85,87.19,-6142.25
1212,74910,99999,2017-05-18,66.2,24,54.3,24,,0,,0,7.0,11,2.7,24,8.0,,76.3,46.4,0.00G,,10000,19.0,6766.96,288.73,8983.23,166.48,116.02,3506.1,-450.17,81.98,-5925.31
1213,74910,99999,2017-05-19,48.9,24,45.1,18,,0,,0,5.7,16,4.0,24,11.1,,61.0,32.0,0.70G,,10000,9.39,6765.1,290.25,9053.38,99.5,138.58,3462.58,-532.92,88.17,-5834.44
1214,74910,99999,2017-05-20,55.5,24,44.8,24,,0,,0,6.8,17,4.6,24,8.9,,66.4,43.5,0.14G,,0,13.06,5957.06,39.94,7512.96,72.85,142.52,3206.52,-460.08,89.06,-4646.54
1215,74910,99999,2017-05-21,59.7,24,46.8,24,,0,,0,,0,3.8,24,8.0,,73.4,43.3,0.00G,,0,15.39,5608.98,32.46,7008.81,70.65,193.04,2813.96,-981.12,81.83,-3610.33
1216,74910,99999,2017-05-22,63.4,24,50.9,24,,0,,0,,0,2.0,24,6.0,,81.5,46.4,0.00G,,0,17.44,6582.96,281.15,8053.92,94.15,163.67,3703.23,-305.38,86.5,-5494.23
1217,74910,99999,2017-05-23,68.0,24,53.5,24,,0,,0,7.2,5,3.3,24,11.1,,82.6,52.3,0.00G,,0,20.0,6724.42,38.69,7738.12,75.46,176.29,3769.56,-333.02,83.54,-4824.04
1218,74910,99999,2017-05-24,69.7,24,56.9,24,,0,,0,7.2,5,5.4,24,12.0,,83.1,53.6,0.00G,,0,20.94,6593.48,31.65,7902.48,132.42,190.92,3685.56,-329.94,84.83,-5104.4
1219,74910,99999,2017-05-25,71.6,24,52.4,24,1015.4,4,988.6,4,4.8,4,10.4,24,14.0,,80.4,62.6,0.00G,,0,22.0,5719.48,31.35,6328.46,116.06,195.42,2960.02,-987.31,78.54,-3003.08
1220,74910,99999,2017-05-26,69.7,24,55.7,24,,0,,0,6.8,6,2.8,24,7.0,,83.1,53.6,0.00G,,0,20.94,5910.23,31.1,6548.15,64.73,187.04,3830.27,-401.98,78.67,-4427.88
1221,74910,99999,2017-05-27,71.2,24,59.9,24,,0,,0,6.5,5,2.0,24,6.0,,86.0,58.1,0.00G,,0,21.78,5679.12,33.15,6049.77,92.46,190.79,2991.44,-876.92,77.9,-2879.35
1222,74910,99999,2017-05-28,72.5,24,60.2,24,,0,,0,,0,2.3,24,6.0,,86.2,58.1,0.00F,,0,22.5,5523.58,32.9,5806.06,141.04,192.83,2829.54,-881.73,73.06,-2669.96
1223,74910,99999,2017-05-29,72.2,24,57.1,24,,0,,0,7.5,4,2.1,24,7.0,,84.9,58.5,0.00G,,0,22.33,6699.75,33.06,7275.6,128.83,183.4,4099.48,-330.94,66.96,-4756.6
1224,74910,99999,2017-05-30,73.9,24,56.2,24,,0,,0,6.5,12,2.6,24,7.0,,82.9,62.6,0.00G,,0,23.28,6884.21,29.54,8613.02,24.67,144.58,3747.88,-194.65,67.35,-5548.21
1225,74910,99999,2017-05-31,61.1,24,58.6,17,,0,,0,6.3,14,3.5,24,9.9,,80.6,33.8,0.01G,,10000,16.17,6808.94,31.38,9070.81,25.92,107.19,3753.79,-266.75,79.44,-5992.85
1226,74910,99999,2017-06-01,63.1,24,59.5,21,1020.2,4,993.0,4,5.5,19,4.0,24,21.0,33.0,82.4,35.6,0.07G,,10000,17.28,6757.15,32.21,9071.02,23.94,156.65,3614.04,-356.29,90.75,-5875.27
1227,74910,99999,2017-06-02,68.5,24,58.4,24,1017.2,4,990.0,4,6.8,8,3.8,24,8.0,,82.4,55.0,0.00G,,0,20.28,6713.12,34.08,9113.44,31.17,174.15,3539.1,-362.79,95.79,-5911.77
1228,74910,99999,2017-06-03,63.3,24,61.0,18,,0,,0,5.0,13,4.9,24,14.0,41.0,81.5,44.6,0.00G,,110010,17.39,5895.54,33.56,6915.79,54.6,83.98,3743.04,-386.23,101.67,-4650.92
1229,74910,99999,2017-06-04,62.7,24,56.4,23,,0,,0,6.2,24,4.4,24,12.0,,70.2,42.8,2.57G,,10000,17.06,5375.21,33.71,5789.06,96.62,134.06,3627.79,-882.92,101.9,-3525.02
1230,74910,99999,2017-06-05,64.2,24,55.1,24,,0,,0,6.5,24,4.1,24,8.9,,73.9,58.1,0.07G,,10000,17.89,5633.69,33.79,5426.73,74.73,172.35,3652.15,-798.44,101.52,-3029.08
1231,74910,99999,2017-06-06,60.0,24,52.9,24,1011.6,5,984.0,5,6.5,17,6.3,24,14.0,24.1,69.8,42.8,0.06G,,10010,15.56,6613.67,33.56,7652.83,197.17,131.4,3780.9,-387.69,96.06,-4890.31
1232,74910,99999,2017-06-07,59.1,24,44.7,24,,0,,0,6.5,12,5.0,24,11.1,,68.0,47.5,0.00G,,0,15.06,6764.19,33.81,8322.44,110.15,163.29,3629.67,-466.71,104.1,-5132.5
1233,74910,99999,2017-06-08,62.1,24,49.8,24,,0,,0,,0,2.1,24,6.0,,80.6,43.5,0.00G,,0,16.72,6831.77,34.04,8599.9,72.48,199.75,3947.33,-276.06,96.02,-5841.46
1234,74910,99999,2017-06-09,67.1,24,55.5,24,,0,,0,7.3,4,2.8,24,6.0,,78.8,55.4,0.00G,,0,19.5,6786.33,33.92,8837.04,81.46,143.4,3617.58,-272.29,92.9,-5747.65
1235,74910,99999,2017-06-10,70.1,24,58.9,24,,0,,0,7.3,5,3.1,24,9.9,,84.2,56.5,0.00G,,0,21.17,5944.96,33.33,6733.92,42.96,194.98,3387.69,-588.35,97.21,-3956.62
1236,74910,99999,2017-06-11,73.1,24,61.9,24,,0,,0,,0,2.7,24,6.0,,88.2,57.7,0.01G,,100000,22.83,5633.35,33.29,6179.31,34.6,192.29,3200.25,-893.94,85.29,-3197.75
1237,74910,99999,2017-06-12,76.5,24,64.8,24,,0,,0,6.4,8,3.0,24,8.9,,89.6,63.1,0.00G,,0,24.72,6877.27,33.08,7744.69,35.38,162.48,3733.56,-339.94,83.46,-4575.25
1238,74910,99999,2017-06-13,75.3,24,67.0,24,1015.1,5,988.3,5,7.5,7,3.7,24,9.9,,88.2,63.1,0.00G,,10000,24.06,7108.96,34.15,7992.94,39.56,167.12,3479.33,-314.9,83.31,-4372.15
1239,74910,99999,2017-06-14,72.5,23,65.7,22,,0,,0,7.4,10,3.4,23,19.0,32.1,86.7,9999.9,0.06G,,10010,22.5,7075.46,32.62,7934.96,36.23,130.0,3297.98,-299.04,73.38,-4130.81
